pid,block,trial,keypress,rt,ori,stim
16,2,27,q,1.5794986670007347,1,76
16,2,28,p,1.9428269999989425,3,128
16,2,29,p,0.973836790999485,2,37
16,2,30,p,1.7603664999987814,2,125
16,2,31,p,1.3887628330012376,3,130
16,2,32,q,0.7171644589980133,3,91
16,2,33,p,0.9082479999997304,3,124
16,2,34,p,1.4229669159976766,3,151
16,2,35,p,1.2279188339998657,1,66
16,2,36,p,0.797907625001244,1,72
16,2,37,p,1.484161958000186,1,47
16,2,38,q,2.61185258399928,2,111
16,2,39,p,0.9005684580006346,3,17
16,2,40,p,1.0221769999989192,3,129
16,2,41,p,4.025330207998195,3,67
16,2,42,p,4.667996874999517,2,50
16,2,43,q,1.0554594169989286,1,120
16,2,44,p,0.8562670410028659,3,32
16,2,45,p,2.609605958998145,3,7
16,2,46,p,5.231198292000045,3,56
16,2,47,q,1.511310957997921,2,140
16,2,48,p,1.4204240840008424,3,53
16,2,49,q,2.8072592919997987,3,64
16,2,50,q,1.9819318330009992,1,95
16,2,51,q,1.7099598330023582,2,69
16,2,52,p,0.974286624998058,2,118
16,2,53,q,1.608800333000545,2,20
16,2,54,p,1.0660377919994062,2,117
16,2,55,p,1.1779421659994114,3,45
16,2,56,p,0.984200666000106,2,43
16,2,57,p,0.8998632910006563,1,42
16,2,58,q,2.54479829200136,3,122
16,2,59,p,0.9424254170007772,3,36
16,2,60,p,0.8772487079986604,3,59
16,3,1,p,1.1936110409988032,3,72
16,3,2,p,1.881178166000609,1,134
16,3,3,q,0.7959644590009702,2,71
16,3,4,p,0.9775248330006434,1,142
16,3,5,q,0.8397947500016016,3,116
16,3,6,p,0.805072334002034,3,88
16,3,7,p,2.819355291998363,3,131
16,3,8,p,2.178765500000736,2,151
16,3,9,q,1.227471542002604,3,143
16,3,10,p,0.8923999580001691,3,89
16,3,11,p,1.1206883750019188,1,81
16,3,12,p,1.2197406250015774,2,120
16,3,13,p,1.0115598340016732,2,92
16,3,14,p,1.2335645829989517,1,144
16,3,15,q,1.546427707999101,2,145
16,3,16,p,0.831469750002725,1,94
16,3,17,q,0.9792387499983306,2,49
16,3,18,p,2.4958953330024087,2,138
16,3,19,p,3.4002511670005333,2,78
16,3,20,p,0.9528102920012316,3,84
16,3,21,q,3.8372067920026898,3,69
16,3,22,q,1.2224732499998936,3,13
16,3,23,p,0.8268549169988546,2,70
16,3,24,p,1.6128568329986592,2,68
16,3,25,q,1.56491641699904,3,95
16,3,26,p,0.7778634579990467,3,83
16,3,27,q,2.097805375000462,2,101
16,3,28,p,1.464854207999451,2,122
16,3,29,p,1.606983707999461,1,97
16,3,30,p,2.6979365830011375,1,136
16,3,31,q,2.2499475000004168,2,93
16,3,32,p,1.0159181659983003,2,132
16,3,33,p,3.0273138340016885,2,100
16,3,34,q,1.993480750003073,1,152
16,3,35,q,2.422151582999504,1,75
16,3,36,p,0.8919352910015732,1,141
16,3,37,p,1.4868865419994108,2,139
16,3,38,q,2.2256543329967826,1,87
16,3,39,p,5.827978792000067,3,82
16,3,40,q,1.8195699999996575,3,80
16,3,41,q,0.9675347080010396,2,77
16,3,42,p,1.2092248749977443,1,90
16,3,43,p,1.3091374159994302,2,135
16,3,44,p,1.0439059589989483,3,74
16,3,45,p,1.081361749998905,2,79
16,3,46,q,1.1969189579976955,2,52
16,3,47,q,1.2031183340004643,3,98
16,3,48,p,1.0139031250000698,3,73
16,3,49,q,1.0341484590026084,3,140
16,3,50,q,1.0332564580021426,3,111
16,3,51,p,1.5826227920006204,3,43
16,3,52,p,1.016524208996998,3,50
16,3,53,p,0.8852652909990866,1,17
16,3,54,p,1.129734666999866,1,7
16,3,55,q,1.6013496659979864,2,32
16,3,56,q,1.0763369999986026,1,20
16,3,57,q,1.2179253750000498,3,126
16,3,58,q,1.2184557500004305,2,76
16,3,59,q,0.6563383750035428,2,91
16,3,60,p,1.331387000001996,3,21
17,1,1,q,1.088708957999188,3,98
17,1,2,p,0.9086891249971814,2,118
17,1,3,q,0.8626306660007685,1,13
17,1,4,q,0.5104840410022007,3,43
17,1,5,q,0.6851517079994665,3,12
17,1,6,q,0.681437791998178,2,49
17,1,7,q,0.6859845409999252,1,2
17,1,8,p,0.6378206250010408,2,19
17,1,9,q,0.47625212500133784,2,33
17,1,10,q,0.6080487500003073,2,22
17,1,11,q,0.6867214999983844,3,100
17,1,12,p,0.6078424579973216,2,25
17,1,13,q,0.8108822499998496,2,113
17,1,14,q,0.7388907919994381,3,18
17,1,15,q,0.7165953340008855,2,30
17,1,16,p,0.6696612920022744,1,14
17,1,17,q,0.598924291000003,3,115
17,1,18,p,1.192428165999445,2,10
17,1,19,p,0.6720270829973742,2,7
17,1,20,q,0.6858207080003922,3,68
17,1,21,p,0.7932614169985754,3,108
17,1,22,q,0.7908318749978207,2,105
17,1,23,p,1.2122190420013794,3,53
17,1,24,p,1.9538334580029184,2,116
17,1,25,p,1.0549677499984682,3,27
17,1,26,q,0.7009926660030033,2,134
17,1,27,p,1.2244446670010802,1,11
17,1,28,p,0.8037934159983706,3,109
17,1,29,q,1.0189222499975583,3,135
17,1,30,p,1.1767017079982909,1,110
17,1,31,q,0.7844642920026672,3,102
17,1,32,q,1.0955919160005578,1,17
17,1,33,q,0.6543414169973403,3,57
17,1,34,q,2.9666297090006992,3,1
17,1,35,p,0.7869489160002558,2,23
17,1,36,q,1.033532583998749,2,76
17,1,37,p,1.747425999998086,2,16
17,1,38,q,1.7221908329993312,3,21
17,1,39,q,2.4577272919996176,3,117
17,1,40,p,0.674932041001739,1,37
17,1,41,q,0.9672725420023198,2,101
17,1,42,p,1.7099386250010866,3,107
17,1,43,q,1.5134095840003283,2,52
17,1,44,q,1.1776066249985888,2,111
17,1,45,q,2.0492803330016613,3,128
17,1,46,q,0.9096344589997898,1,4
17,1,47,p,1.007925999998406,1,104
17,1,48,p,1.7314298330020392,3,32
17,1,49,p,1.1121839580009691,2,28
17,1,50,q,1.6360357500016107,2,139
17,1,51,p,2.56250504199852,2,95
17,1,52,q,1.248226292002073,1,26
17,1,53,q,1.2124270419990353,3,20
17,1,54,p,0.913615249999566,1,106
17,1,55,p,1.1600172920007026,1,9
17,1,56,p,1.0373967080013244,3,131
17,1,57,p,0.729871291998279,1,112
17,1,58,p,3.3297323750011856,1,66
17,1,59,p,1.6493358750012703,2,29
17,1,60,q,1.0286600409999664,2,114
17,2,1,q,1.697533916001703,3,70
17,2,2,q,1.355760416998237,2,112
17,2,3,q,0.611640625000291,1,134
17,2,4,p,1.654669167000975,1,126
17,2,5,q,0.6341705000013462,1,139
17,2,6,q,0.8999662089991034,3,69
17,2,7,p,1.6361321670010511,1,38
17,2,8,p,3.1510800830001244,1,33
17,2,9,p,1.9841517499990005,1,129
17,2,10,q,0.6775383329986653,1,114
17,2,11,p,3.1572326669993345,1,119
17,2,12,q,0.7028284170010011,1,107
17,2,13,q,1.3969601669996337,3,101
17,2,14,p,0.9760454589995788,3,45
17,2,15,p,2.4500900419989193,1,56
17,2,16,q,0.9162001670010796,2,36
17,2,17,q,2.5949183750017255,3,52
17,2,18,q,4.957221458997083,1,29
17,2,19,q,1.766665125000145,2,57
17,2,20,p,1.4824432499990507,1,128
17,2,21,p,2.5552597909991164,2,124
17,2,22,p,1.3481427080005233,1,125
17,2,23,q,1.31705941600012,3,47
17,2,24,p,0.8486484159984684,3,95
17,2,25,q,2.7277180419987417,1,120
17,2,26,q,0.7714584159984952,3,4
17,2,27,p,1.0049832920012705,2,51
17,2,28,p,1.331170583998755,3,132
17,2,29,q,1.1474587499978952,3,49
17,2,30,q,1.367715374999534,2,53
17,2,31,p,0.6654005409982346,1,61
17,2,32,q,1.083428208999976,2,68
17,2,33,p,4.187666083002114,1,76
17,2,34,q,1.2886659579999105,1,100
17,2,35,p,1.138946875002148,1,20
17,2,36,p,1.743671665997681,2,131
17,2,37,p,1.4171199580014218,3,39
17,2,38,q,0.9949605839974538,2,123
17,2,39,p,0.9815326250027284,1,28
17,2,40,p,1.4409333750008957,1,71
17,2,41,q,1.061969375001354,1,135
17,2,42,q,0.9508056249978836,2,17
17,2,43,p,1.5324798750007176,3,66
17,2,44,q,2.3783267910002905,1,43
17,2,45,p,1.407656916999258,2,60
17,2,46,p,1.9590788329987845,2,37
17,2,47,p,1.0829499999999823,1,122
17,2,48,p,2.808179999999993,2,50
17,2,49,p,0.8697682919992076,2,130
17,2,50,p,1.4840344580006786,3,62
17,2,51,p,1.2555302920009126,2,98
17,2,52,p,1.2550870419981948,2,108
17,2,53,p,1.840573499997845,3,105
17,2,54,p,1.1394441250013188,2,42
17,2,55,q,0.7814140840018808,2,102
17,2,56,p,1.5429331669984094,1,41
17,2,57,p,0.8474954169978446,1,44
17,2,58,p,1.170983708001586,1,64
17,2,59,p,0.9839252079982544,2,59
17,2,60,p,1.4526908340012596,1,67
17,3,1,p,2.489019708998967,1,108
17,3,2,p,0.9769885000023352,1,138
17,3,3,p,1.0090228329972888,2,91
17,3,4,p,3.1631100830018113,3,94
17,3,5,p,1.60708537499886,2,43
17,3,6,q,0.9818492500016872,2,4
17,3,7,q,0.6742654159970698,2,107
17,3,8,p,1.278206915998453,3,33
17,3,9,p,2.6058223330001056,1,98
17,3,10,p,0.7488193329991191,3,143
17,3,11,q,1.5773827090015402,3,80
17,3,12,q,2.3845392920011363,3,29
17,3,13,p,1.3336125829991945,3,76
17,3,14,q,1.1562318329997652,1,105
17,3,15,p,0.7300727919973724,2,77
17,3,16,q,2.0954525410015776,2,78
17,3,17,p,0.7560682090006594,2,100
17,3,18,q,1.5952605830025277,3,17
17,3,19,q,0.7788372499999241,2,20
17,3,20,q,1.0322707919985987,1,146
17,3,21,p,0.6349488330015447,1,93
17,3,22,p,0.6875000410000212,1,87
17,3,23,p,0.8899729160002607,3,141
17,3,24,p,0.9482975419996365,2,144
17,3,25,q,0.8459080419997917,3,134
17,3,26,q,1.2958471669990104,1,136
17,3,27,p,0.7196680000015476,2,140
17,3,28,q,1.000732959000743,2,135
17,3,29,p,1.3447007499999015,2,66
17,3,30,p,0.851681791998999,1,74
17,3,31,p,1.3183845419989666,3,147
17,3,32,q,0.7276547080000455,1,101
17,3,33,p,1.521883000001253,1,81
17,3,34,q,1.3257288749991858,3,88
17,3,35,q,0.6997379169988562,2,128
17,3,36,p,0.8703253339990624,1,145
17,3,37,p,0.7830207080005493,3,92
17,3,38,p,0.7924990000028629,1,89
17,3,39,p,0.6565014580010029,1,84
17,3,40,q,0.6674464579991763,1,57
17,3,41,q,0.8202820000005886,1,49
17,3,42,p,1.3982296670001233,3,73
17,3,43,p,0.6369271249968733,1,72
17,3,44,p,0.7956558749974647,3,90
17,3,45,p,0.5899994999999763,2,83
17,3,46,p,1.815291041999444,2,75
17,3,47,q,0.6943617079996329,3,139
17,3,48,p,1.1321277499991993,3,79
17,3,49,q,0.8626091670012102,1,82
17,3,50,p,0.9588805419989512,3,28
17,3,51,q,2.0763569160008046,1,95
17,3,52,q,0.8385209170010057,1,68
17,3,53,p,1.1491214160014351,1,131
17,3,54,p,1.2631982079983572,2,142
17,3,55,p,0.887029249999614,3,37
17,3,56,p,2.4742072500012,1,52
17,3,57,p,1.1894481669987726,3,114
17,3,58,p,0.7363610419997713,3,112
17,3,59,q,1.2009763749993,1,102
17,3,60,q,1.3264031670005352,1,53
18,1,1,q,1.5177140830001008,3,42
18,1,2,p,0.7443988750001154,1,49
18,1,3,q,1.060253499999817,1,47
18,1,4,q,1.2137411250005243,2,136
18,1,5,p,2.26918787500108,2,11
18,1,6,p,2.1369573329993727,2,21
18,1,7,p,2.1418831249993673,2,14
18,1,8,p,1.2154515830006858,1,27
18,1,9,p,1.2136138750011014,1,114
18,1,10,q,1.1987044170000445,2,12
18,1,11,q,0.7277553749991057,1,124
18,1,12,q,1.149599375001344,3,29
18,1,13,p,1.829720207999344,2,30
18,1,14,p,1.322573082999952,2,7
18,1,15,q,1.4613314169982914,3,107
18,1,16,q,0.9805789170004572,1,52
18,1,17,p,4.26840008399995,3,72
18,1,18,p,2.2773117079996155,2,108
18,1,19,p,1.1818013329993846,2,130
18,1,20,p,1.3603218339994785,2,104
18,1,21,q,1.1603862079991814,1,57
18,1,22,p,1.8130130839999763,2,106
18,1,23,p,1.149219875000199,2,32
18,1,24,q,1.4112905410001986,3,1
18,1,25,q,1.203327833000003,1,62
18,1,26,q,1.2600243750002846,1,69
18,1,27,q,0.9187048749990936,1,43
18,1,28,q,1.4347551250011747,3,26
18,1,29,p,0.90090224999949,3,19
18,1,30,q,1.22835304200089,3,25
18,1,31,q,1.0097415000000185,3,10
18,1,32,p,1.4685881249988595,2,22
18,1,33,p,3.213300833998801,3,75
18,1,34,q,0.7981614590007666,3,20
18,1,35,q,3.2983188329999393,1,9
18,1,36,q,0.8851945419992262,3,126
18,1,37,p,1.849197457999253,1,2
18,1,38,p,1.349202249999507,3,17
18,1,39,q,1.1886576669985516,3,83
18,1,40,p,1.4973731249992852,3,146
18,1,41,q,0.868939040999976,1,148
18,1,42,q,0.9202384170002916,2,4
18,1,43,p,2.520454833000258,3,16
18,1,44,q,1.92276504199981,2,110
18,1,45,q,1.1120946670016565,2,105
18,1,46,q,1.9665312500001164,3,150
18,1,47,q,1.0730516250005169,3,101
18,1,48,p,1.3648045840000125,3,90
18,1,49,p,0.906754625000758,3,138
18,1,50,p,1.8237988330001824,2,113
18,1,51,p,1.1001398749995133,3,23
18,1,52,p,1.346581249999872,2,13
18,1,53,q,1.1458384999987177,1,28
18,1,54,q,0.8471028749991092,3,111
18,1,55,p,1.765225957999064,3,112
18,1,56,q,1.562963917000161,2,123
18,1,57,p,1.2642249170003197,1,109
18,1,58,p,0.9896287499996106,1,36
18,1,59,p,0.7883549590005714,3,33
18,1,60,p,1.0306373749990598,3,18
18,2,1,p,1.1838200420006617,3,129
18,2,2,p,0.8985817499997211,2,39
18,2,3,p,0.8626619589995244,1,125
18,2,4,q,0.8974622909991012,2,49
18,2,5,q,1.17297950000102,2,138
18,2,6,q,0.915272583000842,2,57
18,2,7,p,1.2419239999999263,3,71
18,2,8,p,0.9801840830004948,3,47
18,2,9,p,1.24167587500051,1,130
18,2,10,q,1.0758468749991152,2,90
18,2,11,p,1.3258745840012125,1,45
18,2,12,q,1.1427287090009486,1,75
18,2,13,q,1.417335959000411,1,120
18,2,14,p,0.9699934580003172,3,41
18,2,15,p,0.8875792500002717,1,21
18,2,16,p,1.189728291999927,1,117
18,2,17,q,1.027046707999034,1,12
18,2,18,p,1.5510899579985562,1,115
18,2,19,q,1.0703751250002824,3,56
18,2,20,q,0.9503491670002404,3,60
18,2,21,p,1.874311707999368,1,83
18,2,22,p,2.2550601250004547,3,68
18,2,23,p,2.1924807079994935,3,52
18,2,24,p,0.9151632499997504,3,28
18,2,25,p,1.2091552910005705,2,66
18,2,26,p,0.825908459000857,1,123
18,2,27,q,1.8420917090006697,1,29
18,2,28,p,2.3578467499992257,2,150
18,2,29,p,1.486550083000111,3,119
18,2,30,p,0.9984393750000892,2,44
18,2,31,p,1.3584982920001494,1,146
18,2,32,q,1.1243382079992443,3,122
18,2,33,q,1.313963041999159,1,25
18,2,34,p,1.2583735410007648,3,32
18,2,35,p,0.8179555839997192,3,53
18,2,36,p,2.2024837079989084,1,72
18,2,37,q,1.0041870419991028,1,136
18,2,38,p,1.2416814580010396,2,101
18,2,39,p,1.475962291000542,1,42
18,2,40,q,2.202423082999303,2,69
18,2,41,q,1.0374376660001872,3,50
18,2,42,p,1.840342708001117,2,43
18,2,43,p,1.1450302500015823,1,128
18,2,44,p,1.1850345830007427,1,67
18,2,45,p,2.69460429100036,1,126
18,2,46,p,1.7796217079994676,2,118
18,2,47,p,0.5078545830001531,1,38
18,2,48,p,0.5134525829998893,2,112
18,2,49,p,0.21122804200058456,1,4
18,2,50,p,0.7230973340010678,2,51
18,2,51,p,1.058013416999529,2,116
18,2,52,p,0.9321847920000436,3,59
18,2,53,p,0.5379014170011942,3,37
18,2,54,p,2.690591624999797,1,73
18,2,55,p,1.259818374999668,3,61
18,2,56,q,1.1578166660001443,2,64
18,2,57,q,0.9827839579993451,2,124
18,2,58,p,1.2488466249997143,3,70
18,2,59,q,2.078265125001053,2,62
18,2,60,q,0.9806710419998126,3,148
18,3,1,p,1.2410465000011754,3,97
18,3,2,p,0.8748435830002563,2,47
18,3,3,p,0.7475069579995761,3,78
18,3,4,p,1.1702469579995525,2,87
18,3,5,p,0.7479833339984907,1,139
18,3,6,p,0.714288042001499,1,101
18,3,7,p,1.1301518750005926,2,28
18,3,8,p,1.248888749998514,3,21
18,3,9,p,0.7735255000006873,1,94
18,3,10,p,0.9070810419998452,1,100
18,3,11,p,0.7635313749997295,3,57
18,3,12,p,0.9939528329996392,3,143
18,3,13,p,1.0261619169996266,3,123
18,3,14,p,0.9490652500007856,3,130
18,3,15,p,0.9621206669999084,2,76
18,3,16,p,0.6293792500000563,1,134
18,3,17,p,1.021269333001328,3,89
18,3,18,q,1.2131239589998586,3,69
18,3,19,p,0.928741166000691,1,150
18,3,20,p,0.972081458001412,3,95
18,3,21,p,1.1217527919998247,3,141
18,3,22,p,0.8285426660004305,3,4
18,3,23,p,0.6036426249993383,1,135
18,3,24,p,0.652705500000593,3,136
18,3,25,q,0.9155794159996732,2,126
18,3,26,p,1.197492458999477,3,12
18,3,27,p,1.437425833000816,1,90
18,3,28,p,1.205035790999318,3,62
18,3,29,p,0.7532577500005573,1,112
18,3,30,p,1.0548319170011382,1,32
18,3,31,p,0.7647609169998759,2,74
18,3,32,p,2.046098416998575,1,88
18,3,33,p,0.9491729169985774,1,77
18,3,34,p,1.375606624998909,3,43
18,3,35,q,0.9944885420009086,2,75
18,3,36,q,0.9891456669993204,2,52
18,3,37,p,2.9831391669995355,2,29
18,3,38,p,2.834544291999918,1,140
18,3,39,p,0.7024739999997109,2,83
18,3,40,q,0.905287166000562,3,124
18,3,41,p,0.8424528750001627,1,80
18,3,42,p,1.407911124999373,2,25
18,3,43,p,0.9087878339996678,2,42
18,3,44,p,0.804249582999546,1,131
18,3,45,p,0.8258358749990293,3,98
18,3,46,q,1.2602760839999974,2,81
18,3,47,q,0.9568468329998724,2,148
18,3,48,q,2.509111250001297,3,79
18,3,49,p,1.1080910000000586,2,146
18,3,50,q,1.5534322080002312,3,49
18,3,51,p,1.4470000420005815,1,138
18,3,52,p,0.868418334001035,2,144
18,3,53,p,0.5242637920000561,2,72
18,3,54,p,1.0709009999991397,2,84
18,3,55,p,0.7421371250002267,3,82
18,3,56,p,0.5939319170011004,2,142
18,3,57,p,0.6541414170005737,1,93
18,3,58,p,0.6878179169998475,1,91
18,3,59,p,1.2442526670001826,1,92
18,3,60,p,0.43899108299956424,1,132
19,1,1,q,1.9515618330001416,2,114
19,1,2,p,1.228468958999656,1,21
19,1,3,p,2.650220042000001,2,144
19,1,4,p,1.9468522910001411,3,16
19,1,5,q,1.4334232090000114,1,29
19,1,6,p,2.5080309169998145,3,14
19,1,7,q,1.4498274170000514,3,76
19,1,8,p,2.422941708000053,2,105
19,1,9,q,4.051422250000087,1,2
19,1,10,q,2.030616791999819,2,106
19,1,11,p,1.2752160000000003,3,20
19,1,12,q,1.4664302910000515,2,119
19,1,13,p,1.3610162909999417,1,10
19,1,14,q,4.80505224999979,2,32
19,1,15,q,1.053436457999851,1,104
19,1,16,p,1.4603755830003138,1,115
19,1,17,q,2.4440547919998608,1,72
19,1,18,q,2.293870750000224,3,11
19,1,19,p,1.0724481249999371,1,18
19,1,20,q,0.997332500000084,2,44
19,1,21,p,1.1366173330002312,3,22
19,1,22,p,1.2761873750000632,1,111
19,1,23,q,1.4173917500002062,2,110
19,1,24,p,2.133401416000197,2,143
19,1,25,q,1.826648374999877,3,102
19,1,26,q,2.2587891670000317,1,36
19,1,27,p,0.8942632499997671,2,1
19,1,28,q,1.4314673330000005,1,26
19,1,29,p,4.403167792000204,1,25
19,1,30,q,1.1938915000000634,1,87
19,1,31,p,1.8848776249997172,3,118
19,1,32,q,1.3568088750002971,3,28
19,1,33,p,1.7812212500002715,2,23
19,1,34,p,2.857367415999761,3,120
19,1,35,p,1.2816524169998047,3,112
19,1,36,q,1.00982145900025,2,12
19,1,37,p,1.4673181250000198,2,4
19,1,38,p,2.6251862499998424,3,113
19,1,39,q,1.1139374999997926,2,109
19,1,40,q,2.2493039999999382,1,9
19,1,41,p,2.3648476250000385,3,27
19,1,42,p,3.2675276250001843,2,7
19,1,43,p,1.847013583000262,1,19
19,1,44,p,2.3641600830001153,2,13
19,1,45,q,1.4073832500002936,3,117
19,1,46,p,3.572507708000103,2,90
19,1,47,p,1.7286775000002308,2,107
19,1,48,p,1.455885083999874,3,33
19,1,49,p,1.8915232089998424,1,116
19,1,50,q,0.9366029589996288,1,62
19,1,51,q,2.0072707499998614,2,100
19,1,52,p,1.5800807499999792,1,30
19,1,53,q,3.626659292000113,1,108
19,1,54,p,1.335013416000038,3,124
19,1,55,p,2.5345917909999116,2,77
19,1,56,q,1.48483829099996,3,84
19,1,57,q,1.1496030829998745,2,43
19,1,58,p,1.9215600420002377,3,60
19,1,59,q,1.1953152500000217,3,91
19,1,60,q,1.838351583000076,1,17
19,2,1,p,2.0254087080002137,1,53
19,2,2,q,0.79497716700007,1,91
19,2,3,p,1.526702000000114,2,126
19,2,4,p,2.5983626669999467,2,38
19,2,5,p,3.03870629200037,2,39
19,2,6,q,1.1400334169998132,2,62
19,2,7,q,0.7944101250000131,2,28
19,2,8,q,2.0683896249997815,2,50
19,2,9,p,1.5698698749997675,1,130
19,2,10,p,3.954099208000116,1,52
19,2,11,p,2.6760269169999447,3,64
19,2,12,p,1.1339321249997738,1,143
19,2,13,q,0.93198191700003,2,72
19,2,14,q,2.2907052909999948,1,100
19,2,15,p,2.00894958300023,3,41
19,2,16,q,2.8733390840002357,2,56
19,2,17,q,0.960510541000076,3,77
19,2,18,p,3.6434248749997096,1,122
19,2,19,q,0.7629424590004419,1,43
19,2,20,q,1.4035428330003017,2,76
19,2,21,p,1.2370971249997638,2,49
19,2,22,p,0.8734981669999797,1,132
19,2,23,q,1.123185250000006,2,117
19,2,24,p,0.9029245420001644,3,144
19,2,25,p,1.080164583000169,2,131
19,2,26,q,2.2883588750000854,2,125
19,2,27,q,0.8612643329997809,3,87
19,2,28,q,0.9916117500001748,1,109
19,2,29,q,0.7649955830002,2,84
19,2,30,q,1.1522187499999743,2,17
19,2,31,q,1.0525986669999838,1,114
19,2,32,p,0.9611408329997176,1,60
19,2,33,q,1.9723675000000185,3,66
19,2,34,q,1.2494391249997534,3,104
19,2,35,q,2.512469792000047,1,102
19,2,36,p,0.7239150420000442,1,57
19,2,37,p,0.7704359999997905,3,134
19,2,38,p,1.5191269160000047,1,129
19,2,39,p,2.7674862919998304,2,30
19,2,40,q,1.4326114999998936,2,26
19,2,41,q,1.3047298330002377,1,47
19,2,42,p,0.8609028750001926,3,128
19,2,43,q,1.6047983329999624,3,12
19,2,44,p,2.7313191660000484,1,124
19,2,45,p,1.3050404159998834,1,42
19,2,46,p,2.6860408749998896,2,108
19,2,47,q,1.965081082999859,3,90
19,2,48,q,3.4181433749999997,3,29
19,2,49,p,2.060294999999769,1,68
19,2,50,p,1.1319935830001668,2,59
19,2,51,p,1.784063167000113,3,37
19,2,52,p,1.6319541670000035,3,67
19,2,53,q,1.560136500000226,1,119
19,2,54,q,1.2261939579998398,3,110
19,2,55,p,1.265070250000008,2,9
19,2,56,q,3.0381323749998046,2,51
19,2,57,q,1.9888096670001687,1,44
19,2,58,p,1.438310083000033,3,61
19,2,59,p,1.4938536670001668,2,123
19,2,60,q,3.7821159589998383,3,45
19,3,1,p,1.656276333000278,1,82
19,3,2,q,0.9824551250003424,3,30
19,3,3,p,0.9007113329998901,3,139
19,3,4,p,0.926233707999927,1,70
19,3,5,q,0.7934247080002024,1,76
19,3,6,p,1.0593964589997995,3,136
19,3,7,p,1.13000804100011,2,98
19,3,8,q,1.02610654099999,3,114
19,3,9,p,1.1773674999999455,2,75
19,3,10,q,1.2789144160001342,3,69
19,3,11,q,2.6161785419999433,3,95
19,3,12,q,0.9924040840000998,3,44
19,3,13,p,1.2347975830002724,2,146
19,3,14,p,1.810519916999965,1,79
19,3,15,q,1.019637750000129,1,117
19,3,16,p,1.4759379170000102,3,74
19,3,17,q,0.8541712500000358,3,109
19,3,18,p,1.6400369580001095,3,78
19,3,19,p,2.9742066669996348,3,100
19,3,20,p,1.318537957999979,3,141
19,3,21,q,1.7095078340003056,1,90
19,3,22,q,0.8728142499999194,2,104
19,3,23,q,1.0618069590000232,3,108
19,3,24,q,0.9929895830000532,2,87
19,3,25,q,0.8060752080000384,1,110
19,3,26,p,1.2127100419997987,1,89
19,3,27,p,3.0737937499998225,1,81
19,3,28,p,1.1506012919999191,3,119
19,3,29,q,1.033804582999892,3,72
19,3,30,q,0.902371083000162,2,91
19,3,31,p,1.112664291999863,1,83
19,3,32,q,0.9403944999999112,1,12
19,3,33,q,3.319313959000283,2,60
19,3,34,q,2.233234750000065,1,84
19,3,35,p,0.7272816250001597,2,93
19,3,36,q,1.4901645410000128,2,102
19,3,37,q,1.1865477910000664,3,62
19,3,38,q,2.0094854580001993,1,77
19,3,39,p,0.8662394159996438,3,73
19,3,40,q,0.9074138749997472,3,26
19,3,41,p,0.9229799999998248,3,145
19,3,42,p,1.738764541999899,3,138
19,3,43,p,2.6160262079997665,3,17
19,3,44,p,2.5762776669998857,2,71
19,3,45,p,1.901334541000324,2,124
19,3,46,q,1.3254881249999926,1,28
19,3,47,p,1.2054689999999937,1,144
19,3,48,p,1.7376242089999323,3,140
19,3,49,q,1.3998512920002213,3,43
19,3,50,q,2.5881471669999883,3,9
19,3,51,q,1.1078945839999506,2,29
19,3,52,q,2.3891414169997915,3,143
19,3,53,p,1.3333269589998054,3,80
19,3,54,p,2.095401499999753,1,88
19,3,55,p,1.166469958000107,1,97
19,3,56,p,5.217388791999838,1,135
19,3,57,p,1.5770153749999736,3,92
19,3,58,q,2.221317916999851,3,94
19,3,59,p,1.0719240839998747,3,147
19,3,60,p,1.030837541999972,3,142
20,1,1,q,13.5726937500001,3,111
20,1,2,p,1.6647538750000876,3,109
20,1,3,q,1.7183555000001434,2,140
20,1,4,p,2.322436291000031,1,41
20,1,5,p,3.367812540999921,3,32
20,1,6,q,1.414527458000066,2,134
20,1,7,p,3.1051866249999875,3,21
20,1,8,p,2.3554523749999134,2,116
20,1,9,q,1.1709790830000202,3,91
20,1,10,q,1.36858866700004,1,37
20,1,11,q,1.21941599999991,2,26
20,1,12,p,1.2326070419999269,2,102
20,1,13,p,1.0680158330001177,3,114
20,1,14,p,0.9661187080000672,2,22
20,1,15,p,1.2765813329999671,1,110
20,1,16,q,0.7485305840000365,1,131
20,1,17,p,1.118085790999885,3,23
20,1,18,p,1.7923074590000851,3,13
20,1,19,q,1.3113180409998222,2,19
20,1,20,q,2.4250217909998355,1,29
20,1,21,q,2.664603708000186,3,4
20,1,22,p,2.4112078749999455,1,153
20,1,23,p,1.3190265000000636,1,107
20,1,24,p,2.387875500000064,2,1
20,1,25,q,1.4677657499998986,1,71
20,1,26,p,0.9085430830000404,3,75
20,1,27,p,1.048594084000115,3,33
20,1,28,p,1.0485835829999814,3,2
20,1,29,q,0.7990152920001492,3,61
20,1,30,q,3.0675687919999746,2,92
20,1,31,p,1.0199279579999256,2,12
20,1,32,p,0.7515497919998779,1,104
20,1,33,p,2.5138260840001294,1,105
20,1,34,p,1.6529592500000945,2,9
20,1,35,q,0.9660655000002408,3,146
20,1,36,q,0.8883704999998372,1,7
20,1,37,q,1.399339707999843,1,38
20,1,38,p,1.3281764170001225,1,11
20,1,39,p,1.1519494999997733,1,36
20,1,40,q,0.9353095840001516,1,147
