pid,block,trial,keypress,rt,ori,stim,fstim,fam,cond,acc,rt_OSF
25,1,35,q,1.1527649159979774,2,80,94,1,Learned,1,yes
25,1,36,p,1.230738582999038,2,33,28,0,Novel,1,yes
25,1,37,p,1.355635624997376,2,14,68,0,Novel,1,yes
25,1,38,q,0.7954476669983706,3,153,89,1,Learned,1,yes
25,1,39,p,0.9609385000003384,1,27,150,0,Novel,1,yes
25,1,40,p,1.7302754589982214,3,51,41,1,Learned,0,yes
25,1,41,q,0.6984007499995641,3,37,74,1,Learned,1,yes
25,1,43,p,2.064544417000434,2,4,13,0,Novel,1,yes
25,1,44,p,0.9727054159957332,1,23,107,0,Novel,1,yes
25,1,45,p,0.8016962080000667,1,104,118,0,Novel,1,yes
25,1,46,q,0.743235417001415,1,76,32,1,Learned,1,yes
25,1,47,q,1.2027974169977824,2,44,139,1,Learned,1,yes
25,1,48,p,0.8119018750003306,3,132,75,1,Learned,0,yes
25,1,49,q,1.0338704579990008,3,17,108,0,Novel,0,yes
25,1,50,p,1.3303895829958492,2,21,80,0,Novel,1,yes
25,1,51,p,1.3911792500002775,1,16,153,0,Novel,1,yes
25,1,52,p,0.9330944590037688,3,114,51,0,Novel,1,yes
25,1,53,p,1.136727583994798,3,106,37,0,Novel,1,yes
25,1,54,p,1.3327954159976798,1,125,76,1,Learned,0,yes
25,1,55,q,1.3663677910008118,1,25,44,0,Novel,0,yes
25,1,56,q,0.967345999997633,1,12,132,0,Novel,0,yes
25,1,57,p,1.6530385419973754,2,10,125,1,Learned,0,yes
25,1,58,p,1.4256353339951602,3,30,10,1,Learned,0,yes
25,1,59,q,1.15771041699918,1,66,30,1,Learned,1,yes
25,1,60,q,0.9981108339998171,1,2,66,0,Novel,0,yes
25,2,1,q,1.6688016669941137,1,61,144,0,Novel,0,yes
25,2,2,q,1.398519082998973,2,43,39,0,Novel,0,yes
25,2,3,q,1.27683395799977,1,118,81,1,Learned,1,yes
25,2,4,p,0.801785582996672,1,64,19,0,Novel,1,yes
25,2,5,q,0.827522500003397,1,44,94,1,Learned,1,yes
25,2,6,q,1.7332057500025255,2,36,28,0,Novel,0,yes
25,2,7,q,1.930032875003235,3,81,68,1,Learned,1,yes
25,2,8,q,0.8258313749975059,2,107,89,1,Learned,1,yes
25,2,9,p,0.9209685419991728,2,70,150,0,Novel,1,yes
25,2,10,q,0.8337257500024862,1,41,41,1,Learned,1,yes
25,2,11,p,1.0961732079958892,1,123,74,0,Novel,1,yes
25,2,12,p,0.8902409160000389,2,59,138,0,Novel,1,yes
25,2,13,p,0.7924567499940167,2,39,13,1,Learned,0,yes
25,2,14,q,1.2482982500005164,1,68,107,1,Learned,1,yes
25,2,15,p,0.8051032910007052,1,62,118,0,Novel,1,yes
25,2,16,q,1.0942545829966548,3,125,32,1,Learned,1,yes
25,2,18,p,0.6814489999960642,2,57,75,0,Novel,1,yes
25,2,19,p,1.0991213329980385,1,128,108,0,Novel,1,yes
25,2,20,p,1.1925312079983996,3,80,80,1,Learned,0,yes
25,2,21,p,1.039848082997196,1,38,153,0,Novel,1,yes
25,2,22,p,0.9826223749987548,2,124,51,0,Novel,1,yes
25,2,23,q,1.061131958005717,1,139,37,1,Learned,1,yes
25,2,24,q,1.2369299160054652,3,19,76,1,Learned,1,yes
25,2,25,p,1.8391480830032376,1,51,44,1,Learned,0,yes
25,2,26,q,1.1095214999950258,1,37,132,1,Learned,1,yes
25,2,28,p,1.7756608330018937,3,117,10,0,Novel,1,yes
25,2,29,p,0.8333430830025463,1,132,30,1,Learned,0,yes
25,2,30,p,0.9652794169960544,1,119,66,0,Novel,1,yes
25,2,31,p,1.370562832998985,3,67,144,0,Novel,1,yes
25,2,32,p,0.9948754590004684,1,49,39,0,Novel,1,yes
25,2,33,p,2.298666125003365,2,53,81,0,Novel,1,yes
25,2,34,q,0.7674275829995167,3,28,19,1,Learned,1,yes
25,2,35,p,1.269870665993949,1,52,94,0,Novel,1,yes
25,2,36,q,0.903120957998908,3,76,28,1,Learned,1,yes
25,2,37,q,0.9963176250021206,3,89,68,1,Learned,1,yes
25,2,38,p,0.8826370000024326,1,144,89,1,Learned,0,yes
25,2,39,q,1.146933625001111,3,75,150,1,Learned,1,yes
25,2,40,q,1.072692834000918,1,120,41,0,Novel,0,yes
25,2,41,p,0.9338966249997612,1,129,74,0,Novel,1,yes
25,2,42,p,1.46594554100011,3,122,138,0,Novel,1,yes
25,2,43,q,0.6527922079985728,2,94,13,1,Learned,1,yes
25,2,44,q,0.7155174579966115,2,32,107,1,Learned,1,yes
25,2,45,q,0.668728791999456,3,13,118,1,Learned,1,yes
25,2,46,p,0.7355825409977115,1,126,32,0,Novel,1,yes
25,2,47,p,0.8742983750053099,1,30,139,1,Learned,0,yes
25,2,48,q,1.275617583996791,3,60,75,0,Novel,0,yes
25,2,49,p,0.7958591659989906,1,116,108,0,Novel,1,yes
25,2,50,p,0.7823874169989722,1,45,80,0,Novel,1,yes
25,2,52,q,0.6678475410008105,2,108,51,1,Learned,1,yes
25,2,53,q,0.8469159579981351,1,138,37,1,Learned,1,yes
25,2,54,q,0.9964259999978822,2,153,76,1,Learned,1,yes
25,2,55,p,2.4392142919969046,3,50,44,0,Novel,1,yes
25,2,56,p,1.065250792002189,1,56,132,0,Novel,1,yes
25,2,57,p,0.990548208996188,1,69,125,0,Novel,1,yes
25,2,58,q,1.7911304160006694,1,74,10,1,Learned,1,yes
25,2,59,q,1.067977292004798,2,66,30,1,Learned,1,yes
25,2,60,p,0.8154722499966738,3,42,66,0,Novel,1,yes
25,3,1,p,0.969839375000447,2,73,144,0,Novel,1,yes
25,3,2,p,0.793743332993472,2,83,39,0,Novel,1,yes
25,3,3,q,1.0276721670015831,2,139,81,1,Learned,1,yes
25,3,4,p,1.3482810409986996,1,98,19,0,Novel,1,yes
25,3,5,p,1.1159033340009046,2,95,94,0,Novel,1,yes
25,3,6,p,1.1439844159976928,3,72,28,0,Novel,1,yes
25,3,7,p,1.9306885409969257,2,136,68,0,Novel,1,yes
25,3,8,q,0.6946227080043172,1,19,89,1,Learned,1,yes
25,3,9,p,0.7761044579965528,2,138,150,1,Learned,0,yes
25,3,10,p,1.2356762909985264,2,143,41,0,Novel,1,yes
25,3,11,p,1.455358792001789,2,130,74,0,Novel,1,yes
25,3,12,q,1.223211625001568,1,79,138,0,Novel,0,yes
25,3,14,p,0.963599125003384,1,77,107,0,Novel,1,yes
25,3,15,p,2.161655249998148,2,37,118,1,Learned,0,yes
25,3,16,q,0.775778540999454,3,135,32,0,Novel,0,yes
25,3,17,q,1.0853105000060168,2,125,139,1,Learned,1,yes
25,3,18,p,0.8936092919975636,1,131,75,0,Novel,1,yes
25,3,20,p,0.8650086669949815,1,71,80,0,Novel,1,yes
25,3,21,p,1.7881638329999987,2,132,153,1,Learned,0,yes
25,3,22,p,0.8684352920026868,1,101,51,0,Novel,1,yes
25,3,23,q,0.6417719590026536,1,13,37,1,Learned,1,yes
25,3,24,q,0.6832875830004923,1,32,76,1,Learned,1,yes
25,3,25,p,0.7166582499994547,1,134,44,0,Novel,1,yes
25,3,26,q,0.937899832999392,3,68,132,1,Learned,1,yes
25,3,27,p,0.8647596250011702,1,140,125,0,Novel,1,yes
25,3,28,p,1.0478942080007982,1,141,10,0,Novel,1,yes
25,3,29,q,1.3780052079964662,3,97,30,0,Novel,0,yes
25,3,30,q,0.8191704159980873,1,89,66,1,Learned,1,yes
25,3,31,p,0.8890637080039596,3,91,144,0,Novel,1,yes
25,3,32,p,1.3659452499996405,2,41,39,1,Learned,0,yes
25,3,33,q,1.2597298750042685,2,30,81,1,Learned,1,yes
25,3,34,q,0.8172392080014106,1,153,19,1,Learned,1,yes
25,3,35,q,0.9244487499963724,3,108,94,1,Learned,1,yes
25,3,36,p,1.5809502080010134,3,39,28,1,Learned,0,yes
25,3,37,p,0.8260028329968918,3,10,68,1,Learned,0,yes
25,3,38,p,1.3942718749967753,3,93,89,0,Novel,1,yes
25,3,39,q,1.7027035420032917,1,80,150,1,Learned,1,yes
25,3,40,q,1.1757877079944592,1,150,41,1,Learned,1,yes
25,3,41,p,1.7161023749940796,2,90,74,0,Novel,1,yes
25,3,42,p,0.9003113329963526,3,44,138,1,Learned,0,yes
25,3,43,q,0.8087838329956867,3,74,13,1,Learned,1,yes
25,3,44,p,0.6664457920051063,3,142,107,0,Novel,1,yes
25,3,45,q,1.004706041996542,1,87,118,0,Novel,0,yes
25,3,46,q,0.7345578750027926,2,81,32,1,Learned,1,yes
25,3,47,p,1.4157841670021298,1,84,139,0,Novel,1,yes
25,3,48,p,0.6458867089968408,2,145,75,0,Novel,1,yes
25,3,49,q,1.3666234999982407,1,78,108,0,Novel,0,yes
25,3,50,q,1.7187572909970186,3,100,80,0,Novel,0,yes
25,3,51,p,2.4726210410008207,2,144,153,1,Learned,0,yes
25,3,52,p,0.7040269169956446,1,92,51,0,Novel,1,yes
25,3,53,q,1.6599590000041644,3,94,37,1,Learned,1,yes
25,3,54,q,0.864925415997277,2,51,76,1,Learned,1,yes
25,3,55,q,0.7929248329965048,2,118,44,1,Learned,1,yes
25,3,56,q,0.7458587500004796,3,107,132,1,Learned,1,yes
25,3,57,q,0.633303791997605,1,75,125,1,Learned,1,yes
25,3,58,p,0.7915422500009299,2,28,10,1,Learned,0,yes
25,3,60,q,0.8866010000056121,3,66,66,1,Learned,1,yes
26,1,2,p,1.500188457999684,3,22,42,0,Novel,1,yes
26,1,3,p,1.2853492499998538,2,4,81,0,Novel,1,yes
26,1,4,q,0.8475050420001935,2,62,148,1,Learned,1,yes
26,1,5,q,0.6182513329995345,3,42,150,1,Learned,1,yes
26,1,6,p,1.0679668339998898,1,17,41,0,Novel,1,yes
26,1,7,q,0.910238916999333,1,81,104,1,Learned,1,yes
26,1,8,p,1.497405916000389,1,111,80,0,Novel,1,yes
26,1,9,p,1.074676250000266,1,106,78,0,Novel,1,yes
26,1,10,q,1.2596780839994608,3,148,116,1,Learned,1,yes
26,1,11,q,1.1115145000003397,2,113,32,0,Novel,0,yes
26,1,12,q,1.3928973750007572,3,150,91,1,Learned,1,yes
26,1,13,p,1.5944908329993268,1,9,130,0,Novel,1,yes
26,1,14,q,0.941662666999946,2,41,61,1,Learned,1,yes
26,1,15,q,0.8678230839996104,3,1,107,0,Novel,0,yes
26,1,16,q,1.0785376670000917,3,104,10,1,Learned,1,yes
26,1,17,p,1.0529500840002584,1,105,39,0,Novel,1,yes
26,1,18,p,0.937630624999656,3,118,50,0,Novel,1,yes
26,1,19,q,0.6191010410002491,1,80,52,1,Learned,1,yes
26,1,20,q,1.108135792000212,3,16,117,0,Novel,0,yes
26,1,21,p,1.0067240829994262,1,12,36,0,Novel,1,yes
26,1,22,q,1.3831674999992174,2,108,56,0,Novel,0,yes
26,1,23,p,1.0572322919997532,2,78,119,1,Learned,0,yes
26,1,24,q,0.7971019579999847,2,116,138,1,Learned,1,yes
26,1,25,q,0.7460368330002893,3,32,94,1,Learned,1,yes
26,1,26,q,0.9063023749995408,3,91,101,1,Learned,1,yes
26,1,27,q,1.3734670839994578,1,130,93,1,Learned,1,yes
26,1,28,p,1.0132068749999237,1,110,90,0,Novel,1,yes
26,1,29,p,1.2205315410001276,1,112,109,0,Novel,1,yes
26,1,30,q,1.0518364999998084,1,61,69,1,Learned,1,yes
26,1,31,p,1.00436558399997,2,14,62,0,Novel,1,yes
26,1,32,p,0.7568481250000332,2,20,42,0,Novel,1,yes
26,1,34,q,1.1923941250006465,3,10,148,1,Learned,1,yes
26,1,35,q,0.9745729999995092,3,39,150,1,Learned,1,yes
26,1,36,q,0.9006445420000091,2,50,41,1,Learned,1,yes
26,1,37,p,0.9118143750001764,1,7,104,0,Novel,1,yes
26,1,38,p,1.223634542000582,3,52,80,1,Learned,0,yes
26,1,39,q,1.3220223749995057,2,117,78,1,Learned,1,yes
26,1,40,p,0.9758700419997696,1,11,116,0,Novel,1,yes
26,1,41,q,0.7449028330001966,3,36,32,1,Learned,1,yes
26,1,42,p,1.1615396659999533,1,21,91,0,Novel,1,yes
26,1,43,p,1.0003829999996017,2,18,130,0,Novel,1,yes
26,1,44,q,0.7898949579994223,1,26,61,0,Novel,0,yes
26,1,45,q,1.7300165420001576,1,56,107,1,Learned,1,yes
26,1,46,p,0.8270674170007624,1,119,10,1,Learned,0,yes
26,1,47,q,1.4204717920001713,3,138,39,1,Learned,1,yes
26,1,48,p,0.7449753749997399,2,13,50,0,Novel,1,yes
26,1,49,q,1.0499828330002856,2,2,52,0,Novel,0,yes
26,1,50,p,1.5580142090002482,2,94,117,1,Learned,0,yes
26,1,51,p,0.9582706669998516,2,101,36,1,Learned,0,yes
26,1,52,q,1.0218182910002724,2,93,56,1,Learned,1,yes
26,1,53,q,1.7143882499995016,1,25,119,0,Novel,0,yes
26,1,54,q,0.9750199999998586,1,90,138,1,Learned,1,yes
26,1,55,q,0.9315367080007492,2,109,94,1,Learned,1,yes
26,1,56,q,1.5037065410006107,1,69,101,1,Learned,1,yes
26,1,57,p,1.019685374999426,2,114,93,0,Novel,1,yes
26,1,58,p,1.0990184579995912,2,19,90,0,Novel,1,yes
26,1,59,q,1.4923269169994455,2,115,109,0,Novel,0,yes
26,1,60,q,1.174357042000338,3,23,69,0,Novel,0,yes
26,2,1,q,1.0667936670006384,3,119,62,1,Learned,1,yes
26,2,2,p,0.9545022909996989,2,28,42,0,Novel,1,yes
26,2,3,q,1.1422998329999243,2,29,81,0,Novel,0,yes
26,2,4,q,0.9456734169998526,3,30,148,0,Novel,0,yes
26,2,6,q,0.744809124999847,1,42,41,1,Learned,1,yes
26,2,7,q,1.5154023750001215,2,36,104,1,Learned,1,yes
26,2,8,p,1.993557333999888,3,101,80,1,Learned,0,yes
26,2,9,q,1.1890911670006972,2,52,78,1,Learned,1,yes
26,2,10,q,0.7368382089998704,3,81,116,1,Learned,1,yes
26,2,11,q,1.6843865830005598,1,43,32,0,Novel,0,yes
26,2,12,q,0.6368734580000819,1,93,91,1,Learned,1,yes
26,2,13,p,1.0619605829997454,3,125,130,0,Novel,1,yes
26,2,14,q,0.6775201250002283,1,109,61,1,Learned,1,yes
26,2,15,p,1.4365493330005847,1,44,107,0,Novel,1,yes
26,2,16,p,0.8991238340004202,1,49,10,0,Novel,1,yes
26,2,17,q,0.6338423749994035,1,104,39,1,Learned,1,yes
26,2,18,q,1.4521973330001856,2,47,50,0,Novel,0,yes
26,2,19,q,1.1211083329999385,1,68,52,0,Novel,0,yes
26,2,20,p,0.7471822500001508,2,131,117,0,Novel,1,yes
26,2,21,q,1.214863625000362,2,90,36,1,Learned,1,yes
26,2,22,q,1.9672691659998236,3,53,56,0,Novel,0,yes
26,2,23,q,0.7303390830002172,1,57,119,0,Novel,0,yes
26,2,24,q,0.729714750000312,1,39,138,1,Learned,1,yes
26,2,25,p,1.3377199159995143,1,37,94,0,Novel,1,yes
26,2,26,p,0.8145382080001582,3,64,101,0,Novel,1,yes
26,2,27,p,1.647977040999649,1,33,93,0,Novel,1,yes
26,2,28,p,1.1274997919999803,2,38,90,0,Novel,1,yes
26,2,29,q,1.2603810420005177,2,10,109,1,Learned,1,yes
26,2,30,p,1.0189606250005454,3,130,69,1,Learned,0,yes
26,2,31,q,1.3863107910001418,3,116,62,1,Learned,1,yes
26,2,32,q,1.5226254999997764,1,123,42,0,Novel,0,yes
26,2,33,q,1.6561365830002617,2,138,81,1,Learned,1,yes
26,2,34,q,0.7843032920000041,3,66,148,0,Novel,0,yes
26,2,35,p,1.0814777920004417,3,59,150,0,Novel,1,yes
26,2,37,q,0.8627044579998255,1,62,104,1,Learned,1,yes
26,2,38,q,1.692000250000092,2,69,80,1,Learned,1,yes
26,2,39,p,1.0429655830002955,1,120,78,0,Novel,1,yes
26,2,40,p,1.4930893330001709,1,41,116,1,Learned,0,yes
26,2,41,p,1.1097622079996654,3,126,32,0,Novel,1,yes
26,2,42,q,0.7483159169996725,3,80,91,1,Learned,1,yes
26,2,43,q,1.1486158749994502,3,50,130,1,Learned,1,yes
26,2,44,p,1.0009848749996308,1,148,61,1,Learned,0,yes
26,2,45,q,1.5532368340000176,2,122,107,0,Novel,0,yes
26,2,46,p,0.9417075000001204,2,51,10,0,Novel,1,yes
26,2,47,q,1.1851137909998215,1,117,39,1,Learned,1,yes
26,2,48,p,0.9284260000003997,2,128,50,0,Novel,1,yes
26,2,49,p,0.7716950409994752,1,132,52,0,Novel,1,yes
26,2,50,p,1.577727333000439,3,60,117,0,Novel,1,yes
26,2,51,q,1.6094312920004086,3,124,36,0,Novel,0,yes
26,2,52,p,1.0368378749999465,3,129,56,0,Novel,1,yes
26,2,53,p,0.8902706250000847,3,78,119,1,Learned,0,yes
26,2,54,p,1.999761832999866,2,61,138,1,Learned,0,yes
26,2,55,q,0.720364249999875,1,94,94,1,Learned,1,yes
26,2,56,q,1.5043841249998875,3,56,101,1,Learned,1,yes
26,2,57,p,1.0517075420002584,2,91,93,1,Learned,0,yes
26,2,58,q,0.9961181660000876,3,107,90,1,Learned,1,yes
26,2,59,p,0.6532518329995582,1,150,109,1,Learned,0,yes
26,2,60,q,0.649649791000229,2,32,69,1,Learned,1,yes
26,3,1,q,0.9502679169991096,3,141,62,0,Novel,0,yes
26,3,2,q,1.019616790999862,2,81,42,1,Learned,1,yes
26,3,3,p,1.397559124999134,1,142,81,0,Novel,1,yes
26,3,4,q,1.9630362500001863,1,138,148,1,Learned,1,yes
26,3,5,p,0.7501828330005083,2,92,150,0,Novel,1,yes
26,3,6,q,0.9176365000002988,3,109,41,1,Learned,1,yes
26,3,7,p,1.479765457999747,3,144,104,0,Novel,1,yes
26,3,8,p,1.6365233329997864,2,77,80,0,Novel,1,yes
26,3,9,q,1.7989180829999896,3,95,78,0,Novel,0,yes
26,3,10,p,0.8898357080006463,1,135,116,0,Novel,1,yes
26,3,11,p,1.5438912090003214,1,82,32,0,Novel,1,yes
26,3,12,q,0.7718423329997677,2,107,91,1,Learned,1,yes
26,3,13,q,0.6920027500000288,3,69,130,1,Learned,1,yes
26,3,14,p,1.2976500419999866,1,140,61,0,Novel,1,yes
26,3,15,p,0.9725056249999398,2,73,107,0,Novel,1,yes
26,3,16,p,0.8207581250007934,1,145,10,0,Novel,1,yes
26,3,17,q,0.9575924170003418,1,52,39,1,Learned,1,yes
26,3,18,q,0.9770827920001466,1,116,50,1,Learned,1,yes
26,3,19,p,1.188022332999935,2,100,52,0,Novel,1,yes
26,3,20,p,2.125949749999563,1,91,117,1,Learned,0,yes
26,3,21,p,1.0604388750007274,1,87,36,0,Novel,1,yes
26,3,22,p,1.880680250000296,1,97,56,0,Novel,1,yes
26,3,23,q,0.642714958000397,1,32,119,1,Learned,1,yes
26,3,24,q,1.5800092080007744,3,41,138,1,Learned,1,yes
26,3,25,p,2.0604548749997775,1,79,94,0,Novel,1,yes
26,3,26,q,1.4881681670003672,3,90,101,1,Learned,1,yes
26,3,27,q,0.9184359999999288,2,42,93,1,Learned,1,yes
26,3,28,q,0.91397358300037,3,61,90,1,Learned,1,yes
26,3,29,p,0.8096786250007426,3,84,109,0,Novel,1,yes
26,3,30,p,1.6934199160004937,3,74,69,0,Novel,1,yes
26,3,31,p,1.2966293749996112,3,89,62,0,Novel,1,yes
26,3,32,p,0.7827276250000068,1,143,42,0,Novel,1,yes
26,3,33,p,0.7604460829998061,3,70,81,0,Novel,1,yes
26,3,34,q,1.6156279590004488,1,78,148,1,Learned,1,yes
26,3,35,p,0.988883791000262,1,101,150,1,Learned,0,yes
26,3,36,p,1.0825238749994242,3,139,41,0,Novel,1,yes
26,3,37,p,0.998123124999438,3,72,104,0,Novel,1,yes
26,3,38,q,2.4834520829999747,2,88,80,0,Novel,0,yes
26,3,40,q,0.7517027499998221,2,39,116,1,Learned,1,yes
26,3,41,p,1.6865382500000123,1,50,32,1,Learned,0,yes
26,3,42,q,1.036253334000321,1,36,91,1,Learned,1,yes
26,3,43,p,0.7224153750003097,3,71,130,0,Novel,1,yes
26,3,44,p,1.895901750000121,1,75,61,0,Novel,1,yes
26,3,45,q,2.071168999999827,3,94,107,1,Learned,1,yes
26,3,46,q,2.323856832999809,2,130,10,1,Learned,1,yes
26,3,47,q,0.9089399999993476,2,80,39,1,Learned,1,yes
26,3,48,q,1.372258332999991,3,62,50,1,Learned,1,yes
26,3,49,p,0.7538908329997867,3,76,52,0,Novel,1,yes
26,3,50,p,1.052065207999476,2,119,117,1,Learned,0,yes
26,3,51,p,0.7661913749998348,1,98,36,0,Novel,1,yes
26,3,52,p,0.7366464579999956,1,134,56,0,Novel,1,yes
26,3,53,q,1.349404792000314,2,83,119,0,Novel,0,yes
26,3,54,p,0.9397365830000126,2,136,138,0,Novel,1,yes
26,3,55,p,0.9487466669997956,1,10,94,1,Learned,0,yes
26,3,56,q,0.7565273750005872,2,104,101,1,Learned,1,yes
26,3,57,p,2.032918625000093,2,148,93,1,Learned,0,yes
26,3,58,p,1.452569917000801,2,150,90,1,Learned,0,yes
26,3,59,q,0.8868482500001846,3,117,109,1,Learned,1,yes
26,3,60,q,1.39209262499935,3,93,69,1,Learned,1,yes
27,1,1,q,1.4940910410005015,2,26,19,0,Novel,0,yes
27,1,2,p,1.0737473750014033,3,23,61,0,Novel,1,yes
27,1,3,p,0.7786160000014206,1,9,21,0,Novel,1,yes
27,1,4,p,0.7116259169997647,1,14,126,0,Novel,1,yes
27,1,5,q,0.6632448750006006,2,19,128,1,Learned,1,yes
27,1,6,q,0.7240970829989237,1,61,125,1,Learned,1,yes
27,1,7,q,1.366094041999531,3,21,74,1,Learned,1,yes
27,1,8,q,0.8871381670014671,2,126,102,1,Learned,1,yes
27,1,9,p,0.7573433329998807,1,16,144,0,Novel,1,yes
27,1,10,p,1.107339708998552,3,128,28,1,Learned,0,yes
27,1,11,p,0.9170924999998532,1,125,27,1,Learned,0,yes
27,1,12,q,1.024921042000642,2,74,142,1,Learned,1,yes
27,1,13,p,0.6122727500005567,3,25,80,0,Novel,1,yes
27,1,14,p,0.7651940420000756,1,11,81,0,Novel,1,yes
27,1,15,p,0.7650140000005194,1,102,95,1,Learned,0,yes
27,1,16,q,0.9199820419999014,2,144,4,1,Learned,1,yes
27,1,17,p,0.6207600420002564,3,114,83,0,Novel,1,yes
27,1,18,p,1.074102541999309,1,113,130,0,Novel,1,yes
27,1,19,q,0.9035176659999706,1,28,75,1,Learned,1,yes
27,1,20,p,1.0641888749996724,1,105,115,0,Novel,1,yes
27,1,21,p,1.031358124999315,2,10,57,0,Novel,1,yes
27,1,22,p,0.7302806660009082,2,18,66,0,Novel,1,yes
27,1,23,q,0.7542839170000661,3,27,117,1,Learned,1,yes
27,1,24,p,0.7001566670005559,3,108,120,0,Novel,1,yes
27,1,25,p,0.7245507080006064,2,142,13,1,Learned,0,yes
27,1,26,p,0.9093040000007022,3,80,7,1,Learned,0,yes
27,1,27,q,0.8859387079992302,2,81,107,1,Learned,1,yes
27,1,28,p,0.9689614999988408,3,95,38,1,Learned,0,yes
27,1,29,p,0.7577309169992077,3,110,12,0,Novel,1,yes
27,1,30,q,1.2913308329989377,3,4,79,1,Learned,1,yes
27,1,31,p,0.6948766659988905,1,111,19,0,Novel,1,yes
27,1,32,p,0.6349294999999984,2,83,61,1,Learned,0,yes
27,1,33,p,0.7521352499989007,1,36,21,0,Novel,1,yes
27,1,34,p,0.6534007499994914,2,32,126,0,Novel,1,yes
27,1,35,p,0.8769514159994287,2,29,128,0,Novel,1,yes
27,1,36,p,0.6824914580010955,2,17,125,0,Novel,1,yes
27,1,37,q,0.719863374999477,1,130,74,1,Learned,1,yes
27,1,38,q,0.8692155420012568,1,75,102,1,Learned,1,yes
27,1,39,q,1.1583826669993869,1,115,144,1,Learned,1,yes
27,1,40,p,1.345253333000073,2,30,28,0,Novel,1,yes
27,1,41,p,0.7295663749991945,3,20,27,0,Novel,1,yes
27,1,42,p,0.7929817909989652,2,57,142,1,Learned,0,yes
27,1,43,p,0.868134000000282,2,66,80,1,Learned,0,yes
27,1,44,p,0.6859580000000278,1,109,81,0,Novel,1,yes
27,1,45,p,0.7491413749994535,2,112,95,0,Novel,1,yes
27,1,46,p,0.8699044579989277,3,37,4,0,Novel,1,yes
27,1,47,p,0.7942127080004866,3,117,83,1,Learned,0,yes
27,1,48,p,1.4135299579993443,3,1,130,0,Novel,1,yes
27,1,49,q,1.4767638329994952,2,120,75,1,Learned,1,yes
27,1,50,q,0.8027134580006532,1,13,115,1,Learned,1,yes
27,1,51,q,1.133888583000953,1,7,57,1,Learned,1,yes
27,1,52,p,0.9887249160001376,1,22,66,0,Novel,1,yes
27,1,53,q,0.9974242919997778,2,107,117,1,Learned,1,yes
27,1,54,p,0.6936466660008591,2,106,120,0,Novel,1,yes
27,1,55,p,0.7043782090004242,1,38,13,1,Learned,0,yes
27,1,56,p,1.2211498750002647,1,12,7,1,Learned,0,yes
27,1,57,q,1.4261470419987743,3,79,107,1,Learned,1,yes
27,1,58,p,0.8100911669989728,3,2,38,0,Novel,1,yes
27,1,59,p,0.6049031659986213,2,104,12,0,Novel,1,yes
27,1,60,p,0.9441013329997076,2,33,79,0,Novel,1,yes
27,2,1,p,0.7285345419986697,1,128,19,1,Learned,0,yes
27,2,2,q,0.6376217079996422,3,144,61,1,Learned,1,yes
27,2,3,q,0.6274675000004208,3,126,21,1,Learned,1,yes
27,2,4,q,1.3576160419997905,1,21,126,1,Learned,1,yes
27,2,5,p,0.7113710419980634,2,47,128,0,Novel,1,yes
27,2,6,q,0.8188755410010344,2,27,125,1,Learned,1,yes
27,2,7,p,0.7090810410008999,2,44,74,0,Novel,1,yes
27,2,8,p,0.6366368329981924,3,42,102,0,Novel,1,yes
27,2,9,p,0.5453427499996906,1,123,144,0,Novel,1,yes
27,2,10,p,0.6852046669991978,3,116,28,0,Novel,1,yes
27,2,11,q,0.6905364999984158,1,120,27,1,Learned,1,yes
27,2,12,p,0.9128897919981682,1,68,142,0,Novel,1,yes
27,2,13,p,0.7682999590033432,2,45,80,0,Novel,1,yes
27,2,14,p,0.6279462500024238,2,124,81,0,Novel,1,yes
27,2,15,q,1.2937235000026703,3,66,95,1,Learned,1,yes
27,2,16,p,0.6344159589971241,1,129,4,0,Novel,1,yes
27,2,17,p,0.5019175000015821,3,130,83,1,Learned,0,yes
27,2,18,p,1.0089756250017672,2,134,130,0,Novel,1,yes
27,2,19,p,0.8504347909984062,3,57,75,1,Learned,0,yes
27,2,20,p,0.7364511670020875,3,56,115,0,Novel,1,yes
27,2,21,p,0.6643893330001447,3,41,57,0,Novel,1,yes
27,2,22,p,0.8837552920012968,2,118,66,0,Novel,1,yes
27,2,23,q,1.393678958000237,3,74,117,1,Learned,1,yes
27,2,24,q,1.3717778330028525,1,4,120,1,Learned,1,yes
27,2,25,p,0.5947954170005687,2,67,13,0,Novel,1,yes
27,2,26,p,0.5403730409998388,1,81,7,1,Learned,0,yes
27,2,27,p,0.6927866249970975,3,60,107,0,Novel,1,yes
27,2,28,q,0.7555337080011668,2,75,38,1,Learned,1,yes
27,2,29,p,0.9192082500012476,1,117,12,1,Learned,0,yes
27,2,30,p,0.8058711250014312,3,131,79,0,Novel,1,yes
27,2,31,p,0.7413409580003645,2,80,19,1,Learned,0,yes
27,2,32,p,0.5703819590016792,3,119,61,0,Novel,1,yes
27,2,33,q,1.0115594590024557,1,83,21,1,Learned,1,yes
27,2,34,p,0.6063076669997827,1,142,126,1,Learned,0,yes
27,2,35,p,0.7104637499978708,3,39,128,0,Novel,1,yes
27,2,36,q,1.5255656660010573,1,19,125,1,Learned,1,yes
27,2,37,p,0.5457149169997138,3,102,74,1,Learned,0,yes
27,2,38,q,1.5400968750000177,3,28,102,1,Learned,1,yes
27,2,39,p,0.6709022080030991,3,51,144,0,Novel,1,yes
