pid,block,cond,keypress,rt,acc,missed_trial
6762aff824e4f12278e6d3fd,2,novel,p,0.5554,1,no
6762aff824e4f12278e6d3fd,2,familiar,p,0.5948,0,no
6762aff824e4f12278e6d3fd,2,novel,p,0.709,1,no
6762aff824e4f12278e6d3fd,2,familiar,q,0.7725,1,no
6762aff824e4f12278e6d3fd,2,familiar,p,0.3876,0,no
6762aff824e4f12278e6d3fd,2,familiar,p,0.5735,0,no
6762aff824e4f12278e6d3fd,2,novel,p,0.7901,1,no
6762aff824e4f12278e6d3fd,2,familiar,p,0.6166,0,no
6762aff824e4f12278e6d3fd,2,novel,p,0.3728,1,no
6762aff824e4f12278e6d3fd,2,familiar,q,0.9864,1,no
6762aff824e4f12278e6d3fd,2,novel,p,0.4002,1,no
6762aff824e4f12278e6d3fd,2,novel,p,0.6838,1,no
6762aff824e4f12278e6d3fd,2,familiar,p,0.6842,0,no
6762aff824e4f12278e6d3fd,2,novel,p,0.684,1,no
6762aff824e4f12278e6d3fd,2,familiar,p,0.7391,0,no
6762aff824e4f12278e6d3fd,2,familiar,p,0.6637,0,no
6762aff824e4f12278e6d3fd,2,familiar,p,0.5665,0,no
6762aff824e4f12278e6d3fd,2,familiar,p,0.7058,0,no
6762aff824e4f12278e6d3fd,2,novel,p,0.6651,1,no
6762aff824e4f12278e6d3fd,2,familiar,p,0.6955,0,no
6762aff824e4f12278e6d3fd,2,novel,p,0.6758,1,no
6762aff824e4f12278e6d3fd,2,familiar,p,0.515,0,no
6762aff824e4f12278e6d3fd,2,novel,p,0.9333,1,no
6762aff824e4f12278e6d3fd,2,novel,p,0.6461,1,no
6762aff824e4f12278e6d3fd,2,familiar,p,0.7704,0,no
6762aff824e4f12278e6d3fd,2,familiar,p,0.2495,0,no
6762aff824e4f12278e6d3fd,2,familiar,q,0.5059,1,no
6762aff824e4f12278e6d3fd,2,novel,p,0.5508,1,no
6762aff824e4f12278e6d3fd,2,novel,p,0.8021,1,no
6762aff824e4f12278e6d3fd,2,novel,p,0.8908,1,no
6762aff824e4f12278e6d3fd,2,familiar,p,0.4793,0,no
6762aff824e4f12278e6d3fd,2,familiar,p,0.7641,0,no
6762aff824e4f12278e6d3fd,2,familiar,p,0.5932,0,no
6762aff824e4f12278e6d3fd,2,novel,p,0.5166,1,no
6762aff824e4f12278e6d3fd,2,familiar,q,0.7486,1,no
6762aff824e4f12278e6d3fd,2,novel,p,0.4218,1,no
6762aff824e4f12278e6d3fd,2,familiar,p,0.6161,0,no
6762aff824e4f12278e6d3fd,2,novel,q,0.7315,0,no
6762aff824e4f12278e6d3fd,2,familiar,p,0.4631,0,no
6762aff824e4f12278e6d3fd,2,novel,p,0.5981,1,no
6762aff824e4f12278e6d3fd,2,familiar,p,0.7353,0,no
6762aff824e4f12278e6d3fd,2,novel,q,0.6614,0,no
6762aff824e4f12278e6d3fd,2,novel,p,0.4157,1,no
6762aff824e4f12278e6d3fd,2,novel,p,0.5337,1,no
6762aff824e4f12278e6d3fd,2,familiar,p,0.8043,0,no
6762aff824e4f12278e6d3fd,3,novel,p,0.8213,1,no
6762aff824e4f12278e6d3fd,3,novel,q,0.9701,0,no
6762aff824e4f12278e6d3fd,3,novel,p,0.747,1,no
6762aff824e4f12278e6d3fd,3,novel,p,0.7332,1,no
6762aff824e4f12278e6d3fd,3,novel,p,0.8262,1,no
6762aff824e4f12278e6d3fd,3,novel,p,0.757,1,no
6762aff824e4f12278e6d3fd,3,familiar,p,0.5842,0,no
6762aff824e4f12278e6d3fd,3,familiar,p,0.4861,0,no
6762aff824e4f12278e6d3fd,3,familiar,q,0.7612,1,no
6762aff824e4f12278e6d3fd,3,novel,p,0.65,1,no
6762aff824e4f12278e6d3fd,3,familiar,p,0.6596,0,no
6762aff824e4f12278e6d3fd,3,familiar,p,0.7159,0,no
6762aff824e4f12278e6d3fd,3,familiar,p,0.7496,0,no
6762aff824e4f12278e6d3fd,3,novel,p,0.7143,1,no
6762aff824e4f12278e6d3fd,3,familiar,q,0.7903,1,no
6762aff824e4f12278e6d3fd,3,novel,p,0.7377,1,no
6762aff824e4f12278e6d3fd,3,novel,p,0.9005,1,no
6762aff824e4f12278e6d3fd,3,familiar,q,0.9218,1,no
6762aff824e4f12278e6d3fd,3,novel,p,0.6036,1,no
6762aff824e4f12278e6d3fd,3,novel,q,0.8716,0,no
6762aff824e4f12278e6d3fd,3,novel,p,0.7245,1,no
6762aff824e4f12278e6d3fd,3,novel,p,0.7342,1,no
6762aff824e4f12278e6d3fd,3,familiar,q,0.5333,1,no
6762aff824e4f12278e6d3fd,3,familiar,p,0.6271,0,no
6762aff824e4f12278e6d3fd,3,novel,p,0.9385,1,no
6762aff824e4f12278e6d3fd,3,familiar,q,1.0029,1,no
6762aff824e4f12278e6d3fd,3,familiar,p,0.6474,0,no
6762aff824e4f12278e6d3fd,3,familiar,q,0.5731,1,no
6762aff824e4f12278e6d3fd,3,familiar,p,0.9342,0,no
6762aff824e4f12278e6d3fd,3,novel,p,0.7494,1,no
6762aff824e4f12278e6d3fd,3,novel,p,0.8148,1,no
6762aff824e4f12278e6d3fd,3,novel,q,0.8943,0,no
6762aff824e4f12278e6d3fd,3,familiar,p,0.5004,0,no
6762aff824e4f12278e6d3fd,3,familiar,q,0.5976,1,no
6762aff824e4f12278e6d3fd,3,familiar,p,0.655,0,no
6762aff824e4f12278e6d3fd,3,familiar,q,0.9707,1,no
6762aff824e4f12278e6d3fd,3,novel,q,0.6539,0,no
6762aff824e4f12278e6d3fd,3,familiar,p,0.5727,0,no
6762aff824e4f12278e6d3fd,3,novel,p,0.8205,1,no
6762aff824e4f12278e6d3fd,3,novel,p,0.7935,1,no
6762aff824e4f12278e6d3fd,3,familiar,p,0.9709,0,no
6762aff824e4f12278e6d3fd,3,novel,p,0.7697,1,no
6762aff824e4f12278e6d3fd,3,novel,p,0.6152,1,no
6762aff824e4f12278e6d3fd,3,novel,q,0.8117,0,no
6762aff824e4f12278e6d3fd,3,familiar,q,0.7421,1,no
681b781064a5701a5ceee3bc,1,familiar,p,0.8746,0,no
681b781064a5701a5ceee3bc,1,familiar,q,0.902199999,1,no
681b781064a5701a5ceee3bc,1,novel,p,0.75,1,no
681b781064a5701a5ceee3bc,1,familiar,q,0.819700001,1,no
681b781064a5701a5ceee3bc,1,novel,q,1.0459,0,no
681b781064a5701a5ceee3bc,1,novel,p,0.8631,1,no
681b781064a5701a5ceee3bc,1,familiar,q,0.842,1,no
681b781064a5701a5ceee3bc,1,familiar,q,0.795199999,1,no
681b781064a5701a5ceee3bc,1,novel,p,0.8101,1,no
681b781064a5701a5ceee3bc,1,familiar,p,0.9864,0,no
681b781064a5701a5ceee3bc,1,novel,p,0.856400002,1,no
681b781064a5701a5ceee3bc,1,familiar,q,0.7656,1,no
681b781064a5701a5ceee3bc,1,familiar,q,0.735699999,1,no
681b781064a5701a5ceee3bc,1,novel,p,0.842299999,1,no
681b781064a5701a5ceee3bc,1,familiar,q,1.0136,1,no
681b781064a5701a5ceee3bc,1,familiar,q,0.8081,1,no
681b781064a5701a5ceee3bc,1,novel,p,0.798200001,1,no
681b781064a5701a5ceee3bc,1,novel,p,0.818800001,1,no
681b781064a5701a5ceee3bc,1,familiar,q,0.6325,1,no
681b781064a5701a5ceee3bc,1,novel,p,0.835700001,1,no
681b781064a5701a5ceee3bc,1,familiar,q,0.709299999,1,no
681b781064a5701a5ceee3bc,1,familiar,q,0.988200001,1,no
681b781064a5701a5ceee3bc,1,novel,q,0.853799999,0,no
681b781064a5701a5ceee3bc,1,familiar,q,0.757200001,1,no
681b781064a5701a5ceee3bc,1,novel,q,0.6796,0,no
681b781064a5701a5ceee3bc,1,novel,p,0.879200001,1,no
681b781064a5701a5ceee3bc,1,novel,p,0.8575,1,no
681b781064a5701a5ceee3bc,1,novel,p,0.735300001,1,no
681b781064a5701a5ceee3bc,1,familiar,q,0.9154,1,no
681b781064a5701a5ceee3bc,1,novel,q,1.0394,0,no
681b781064a5701a5ceee3bc,1,novel,p,1.015799999,1,no
681b781064a5701a5ceee3bc,1,familiar,q,0.751800001,1,no
681b781064a5701a5ceee3bc,1,familiar,q,0.6954,1,no
681b781064a5701a5ceee3bc,1,novel,p,0.668,1,no
681b781064a5701a5ceee3bc,1,familiar,p,0.8295,0,no
681b781064a5701a5ceee3bc,1,novel,p,0.930200001,1,no
681b781064a5701a5ceee3bc,1,familiar,p,0.865199999,0,no
681b781064a5701a5ceee3bc,1,novel,p,0.8115,1,no
681b781064a5701a5ceee3bc,1,familiar,q,0.6689,1,no
681b781064a5701a5ceee3bc,1,novel,p,0.917699999,1,no
681b781064a5701a5ceee3bc,1,novel,p,0.894599998,1,no
681b781064a5701a5ceee3bc,1,novel,p,0.871099998,1,no
681b781064a5701a5ceee3bc,1,familiar,q,0.770800001,1,no
681b781064a5701a5ceee3bc,1,novel,p,0.9296,1,no
681b781064a5701a5ceee3bc,1,novel,p,0.761200001,1,no
681b781064a5701a5ceee3bc,1,novel,p,0.678799999,1,no
681b781064a5701a5ceee3bc,1,novel,p,0.7645,1,no
681b781064a5701a5ceee3bc,1,familiar,p,0.750299999,0,no
681b781064a5701a5ceee3bc,1,familiar,q,1.020199999,1,no
681b781064a5701a5ceee3bc,1,familiar,q,0.886400002,1,no
681b781064a5701a5ceee3bc,1,familiar,q,0.718300001,1,no
681b781064a5701a5ceee3bc,1,familiar,q,0.8371,1,no
681b781064a5701a5ceee3bc,1,familiar,q,0.909700001,1,no
681b781064a5701a5ceee3bc,1,novel,p,0.881700001,1,no
681b781064a5701a5ceee3bc,2,novel,p,0.981299999,1,no
681b781064a5701a5ceee3bc,2,novel,p,0.793299999,1,no
681b781064a5701a5ceee3bc,2,familiar,q,0.913199999,1,no
681b781064a5701a5ceee3bc,2,novel,p,0.8085,1,no
681b781064a5701a5ceee3bc,2,familiar,q,0.757400002,1,no
681b781064a5701a5ceee3bc,2,familiar,q,0.9215,1,no
681b781064a5701a5ceee3bc,2,familiar,q,0.862,1,no
681b781064a5701a5ceee3bc,2,familiar,q,0.709200001,1,no
681b781064a5701a5ceee3bc,2,novel,p,0.7694,1,no
681b781064a5701a5ceee3bc,2,familiar,q,1.055700001,1,no
681b781064a5701a5ceee3bc,2,novel,p,0.874799999,1,no
681b781064a5701a5ceee3bc,2,novel,p,0.919299999,1,no
681b781064a5701a5ceee3bc,2,familiar,p,0.9385,0,no
681b781064a5701a5ceee3bc,2,novel,p,0.999199999,1,no
681b781064a5701a5ceee3bc,2,familiar,q,0.794299999,1,no
681b781064a5701a5ceee3bc,2,novel,p,0.9704,1,no
681b781064a5701a5ceee3bc,2,familiar,q,0.8439,1,no
681b781064a5701a5ceee3bc,2,novel,p,0.8036,1,no
681b781064a5701a5ceee3bc,2,novel,q,0.752800001,0,no
681b781064a5701a5ceee3bc,2,familiar,q,0.727900002,1,no
681b781064a5701a5ceee3bc,2,familiar,q,0.710200001,1,no
681b781064a5701a5ceee3bc,2,familiar,q,0.815900002,1,no
681b781064a5701a5ceee3bc,2,novel,p,0.848199999,1,no
681b781064a5701a5ceee3bc,2,novel,p,0.835400002,1,no
681b781064a5701a5ceee3bc,2,familiar,q,0.8025,1,no
681b781064a5701a5ceee3bc,2,novel,p,0.838299999,1,no
681b781064a5701a5ceee3bc,2,familiar,q,0.9245,1,no
681b781064a5701a5ceee3bc,2,novel,p,0.8856,1,no
681b781064a5701a5ceee3bc,2,novel,p,1.0045,1,no
681b781064a5701a5ceee3bc,2,familiar,q,0.8851,1,no
681b781064a5701a5ceee3bc,2,familiar,q,0.7989,1,no
681b781064a5701a5ceee3bc,2,familiar,q,0.769699999,1,no
681b781064a5701a5ceee3bc,2,novel,p,0.887300001,1,no
681b781064a5701a5ceee3bc,2,novel,p,1.044599998,1,no
681b781064a5701a5ceee3bc,2,novel,p,0.860799999,1,no
681b781064a5701a5ceee3bc,2,familiar,q,0.8176,1,no
681b781064a5701a5ceee3bc,2,novel,p,0.985700001,1,no
681b781064a5701a5ceee3bc,2,novel,p,0.8376,1,no
681b781064a5701a5ceee3bc,2,novel,p,0.921299999,1,no
681b781064a5701a5ceee3bc,2,familiar,q,0.7554,1,no
681b781064a5701a5ceee3bc,2,familiar,q,0.9075,1,no
681b781064a5701a5ceee3bc,2,familiar,q,0.783700001,1,no
681b781064a5701a5ceee3bc,2,novel,p,0.977800001,1,no
681b781064a5701a5ceee3bc,2,familiar,q,0.738,1,no
681b781064a5701a5ceee3bc,2,novel,p,0.837200001,1,no
681b781064a5701a5ceee3bc,2,novel,p,0.7911,1,no
681b781064a5701a5ceee3bc,2,familiar,q,0.7486,1,no
681b781064a5701a5ceee3bc,2,familiar,q,0.664200001,1,no
681b781064a5701a5ceee3bc,2,novel,p,0.8891,1,no
681b781064a5701a5ceee3bc,2,familiar,q,0.7235,1,no
681b781064a5701a5ceee3bc,2,novel,p,0.931800001,1,no
681b781064a5701a5ceee3bc,2,familiar,q,0.7171,1,no
681b781064a5701a5ceee3bc,2,familiar,q,0.6206,1,no
681b781064a5701a5ceee3bc,2,novel,p,0.7916,1,no
681b781064a5701a5ceee3bc,3,novel,p,0.9376,1,no
681b781064a5701a5ceee3bc,3,novel,p,0.843800001,1,no
681b781064a5701a5ceee3bc,3,novel,p,0.906699999,1,no
681b781064a5701a5ceee3bc,3,familiar,q,0.9649,1,no
681b781064a5701a5ceee3bc,3,familiar,q,0.665,1,no
681b781064a5701a5ceee3bc,3,novel,p,0.924300001,1,no
681b781064a5701a5ceee3bc,3,familiar,p,0.918800001,0,no
681b781064a5701a5ceee3bc,3,familiar,q,0.856199999,1,no
681b781064a5701a5ceee3bc,3,familiar,q,0.7469,1,no
681b781064a5701a5ceee3bc,3,familiar,q,0.7051,1,no
681b781064a5701a5ceee3bc,3,familiar,p,0.8214,0,no
681b781064a5701a5ceee3bc,3,familiar,q,0.773200001,1,no
681b781064a5701a5ceee3bc,3,familiar,q,0.6249,1,no
681b781064a5701a5ceee3bc,3,familiar,q,0.732599998,1,no
681b781064a5701a5ceee3bc,3,novel,p,0.945299999,1,no
681b781064a5701a5ceee3bc,3,novel,q,0.8489,0,no
681b781064a5701a5ceee3bc,3,novel,p,0.839700001,1,no
681b781064a5701a5ceee3bc,3,familiar,q,0.785400002,1,no
681b781064a5701a5ceee3bc,3,familiar,q,0.716,1,no
681b781064a5701a5ceee3bc,3,novel,p,0.831299999,1,no
681b781064a5701a5ceee3bc,3,familiar,q,0.8434,1,no
681b781064a5701a5ceee3bc,3,familiar,q,0.664800001,1,no
681b781064a5701a5ceee3bc,3,familiar,q,0.642700001,1,no
681b781064a5701a5ceee3bc,3,novel,q,0.6775,0,no
681b781064a5701a5ceee3bc,3,novel,p,0.7935,1,no
681b781064a5701a5ceee3bc,3,novel,p,0.8825,1,no
681b781064a5701a5ceee3bc,3,familiar,q,0.8134,1,no
681b781064a5701a5ceee3bc,3,familiar,q,0.7424,1,no
681b781064a5701a5ceee3bc,3,novel,p,0.830800001,1,no
681b781064a5701a5ceee3bc,3,familiar,q,0.9791,1,no
681b781064a5701a5ceee3bc,3,novel,p,0.941299999,1,no
681b781064a5701a5ceee3bc,3,familiar,q,0.620300001,1,no
681b781064a5701a5ceee3bc,3,novel,p,0.835,1,no
681b781064a5701a5ceee3bc,3,familiar,q,0.919300001,1,no
681b781064a5701a5ceee3bc,3,familiar,q,0.715900002,1,no
681b781064a5701a5ceee3bc,3,novel,p,0.9124,1,no
681b781064a5701a5ceee3bc,3,novel,p,0.8451,1,no
681b781064a5701a5ceee3bc,3,novel,p,0.870699999,1,no
681b781064a5701a5ceee3bc,3,novel,p,0.9531,1,no
681b781064a5701a5ceee3bc,3,familiar,q,0.750699999,1,no
681b781064a5701a5ceee3bc,3,novel,p,0.874,1,no
681b781064a5701a5ceee3bc,3,familiar,q,0.688599998,1,no
681b781064a5701a5ceee3bc,3,familiar,q,0.98,1,no
681b781064a5701a5ceee3bc,3,novel,p,0.9805,1,no
681b781064a5701a5ceee3bc,3,novel,p,0.764200001,1,no
681b781064a5701a5ceee3bc,3,novel,p,0.860099998,1,no
681b781064a5701a5ceee3bc,3,familiar,q,0.920300001,1,no
681b781064a5701a5ceee3bc,3,familiar,q,0.987799999,1,no
681b781064a5701a5ceee3bc,3,novel,p,0.899300001,1,no
681b781064a5701a5ceee3bc,3,familiar,q,0.7735,1,no
681b781064a5701a5ceee3bc,3,novel,p,0.842,1,no
681b781064a5701a5ceee3bc,3,novel,p,0.806799999,1,no
681b781064a5701a5ceee3bc,3,novel,p,0.792400002,1,no
681b781064a5701a5ceee3bc,3,familiar,p,0.912200001,0,no
681b781064a5701a5ceee3bc,3,novel,p,0.779299999,1,no
681b781064a5701a5ceee3bc,3,novel,p,0.909299999,1,no
