pid,block,trial,keypress,rt,ori,stim,fam,cond,missed_trial,acc
3,3,25,p,0.6893535839990363,2,18,0,New,no,1
3,3,26,p,0.6916351250001753,1,117,0,New,no,1
3,3,27,p,0.6866595840001537,1,120,0,New,no,1
3,3,28,q,0.7710114590008743,3,35,1,Famous,no,1
3,3,29,p,0.8609616249996179,1,24,1,Famous,no,0
3,3,30,p,0.8347408329973405,3,143,0,New,no,1
3,3,31,q,0.8644568749987229,2,28,1,Famous,no,1
3,3,32,q,0.7431463329994585,3,47,1,Famous,no,1
3,3,33,p,0.6917676669982029,1,39,0,New,no,1
3,3,34,p,0.5804777500015916,2,89,0,New,no,1
3,3,35,p,0.6762603749994014,2,75,0,New,no,1
3,3,36,p,0.5433684999989055,1,22,0,New,no,1
3,3,37,q,0.7856653749986435,2,38,1,Famous,no,1
3,3,38,q,0.6926720839983318,2,8,1,Famous,no,1
3,3,39,q,0.7623965829989174,1,115,0,New,no,0
3,3,41,p,0.7662190829978499,2,136,0,New,no,1
3,3,42,q,0.7045107500016456,3,32,1,Famous,no,1
3,3,43,p,0.6844302499994228,3,139,0,New,no,1
3,3,44,q,0.7792768340004841,2,59,1,Famous,no,1
3,3,45,p,0.9186698339981376,2,95,0,New,no,1
3,3,46,q,0.6364276659987809,1,45,1,Famous,no,1
3,3,47,q,0.7840825829989626,2,12,1,Famous,no,1
3,3,48,p,0.6935258750017965,1,44,0,New,no,1
3,3,49,q,0.6838179580008727,2,1,1,Famous,no,1
3,3,50,p,0.7471502910011623,3,28,0,New,no,1
3,3,51,p,0.7740338330004306,1,148,0,New,no,1
3,3,52,q,0.7824685830019007,1,26,1,Famous,no,1
3,3,53,p,0.7651344580008299,1,131,0,New,no,1
3,3,54,p,0.6046430419992248,3,16,0,New,no,1
3,3,55,p,0.6841750830026285,1,110,0,New,no,1
3,3,56,q,0.8449632089977968,1,9,1,Famous,no,1
3,3,57,q,0.7032192910010053,3,33,1,Famous,no,1
3,3,58,p,0.9409982500001206,2,42,1,Famous,no,0
3,3,59,p,0.9093866670009448,1,4,1,Famous,no,0
3,3,60,q,0.7838921670008858,2,3,1,Famous,no,1
