pid,block,cond,keypress,rt,acc,missed_trial
5f75d01a857e4e27a575f7ca,3,novel,p,0.9295,1,no
5f75d01a857e4e27a575f7ca,3,novel,p,0.7369,1,no
5f75d01a857e4e27a575f7ca,3,familiar,q,0.8034,1,no
5f75d01a857e4e27a575f7ca,3,familiar,q,0.8287,1,no
5f75d01a857e4e27a575f7ca,3,novel,p,0.8001,1,no
5f75d01a857e4e27a575f7ca,3,novel,p,0.9284,1,no
5f75d01a857e4e27a575f7ca,3,novel,p,0.7944,1,no
5f75d01a857e4e27a575f7ca,3,familiar,q,0.7346,1,no
5f75d01a857e4e27a575f7ca,3,familiar,q,0.5848,1,no
5f75d01a857e4e27a575f7ca,3,familiar,p,0.8372,0,no
5f75d01a857e4e27a575f7ca,3,novel,p,0.9005,1,no
5f75d01a857e4e27a575f7ca,3,novel,p,0.774,1,no
60154af277ec314fd8fe1449,1,novel,p,0.8186,1,no
60154af277ec314fd8fe1449,1,familiar,q,0.6858,1,no
60154af277ec314fd8fe1449,1,novel,q,0.8228,0,no
60154af277ec314fd8fe1449,1,familiar,q,0.7132,1,no
60154af277ec314fd8fe1449,1,novel,p,0.7265,1,no
60154af277ec314fd8fe1449,1,familiar,q,0.7323,1,no
60154af277ec314fd8fe1449,1,familiar,q,0.7564,1,no
60154af277ec314fd8fe1449,1,novel,p,0.609,1,no
60154af277ec314fd8fe1449,1,familiar,p,0.6778,0,no
60154af277ec314fd8fe1449,1,novel,q,0.8372,0,no
60154af277ec314fd8fe1449,1,novel,p,0.9065,1,no
60154af277ec314fd8fe1449,1,novel,q,0.7431,0,no
60154af277ec314fd8fe1449,1,familiar,q,0.656,1,no
60154af277ec314fd8fe1449,1,familiar,q,0.8362,1,no
60154af277ec314fd8fe1449,1,novel,p,0.5903,1,no
60154af277ec314fd8fe1449,1,novel,p,0.5416,1,no
60154af277ec314fd8fe1449,1,novel,p,0.7519,1,no
60154af277ec314fd8fe1449,1,novel,p,0.5931,1,no
60154af277ec314fd8fe1449,1,novel,p,0.5933,1,no
60154af277ec314fd8fe1449,1,familiar,p,0.7695,0,no
60154af277ec314fd8fe1449,1,familiar,q,0.6092,1,no
60154af277ec314fd8fe1449,1,familiar,p,0.6122,0,no
60154af277ec314fd8fe1449,1,familiar,p,0.6488,0,no
60154af277ec314fd8fe1449,1,novel,p,0.496,1,no
60154af277ec314fd8fe1449,1,familiar,q,0.7547,1,no
60154af277ec314fd8fe1449,1,familiar,p,0.5271,0,no
60154af277ec314fd8fe1449,1,familiar,p,0.678,0,no
60154af277ec314fd8fe1449,1,familiar,p,0.7767,0,no
60154af277ec314fd8fe1449,1,familiar,p,0.6504,0,no
60154af277ec314fd8fe1449,1,novel,q,0.651,0,no
60154af277ec314fd8fe1449,1,familiar,q,0.6243,1,no
60154af277ec314fd8fe1449,1,familiar,q,0.7576,1,no
60154af277ec314fd8fe1449,1,novel,p,0.6662,1,no
60154af277ec314fd8fe1449,1,novel,p,0.6212,1,no
60154af277ec314fd8fe1449,1,novel,p,0.5322,1,no
60154af277ec314fd8fe1449,1,familiar,p,0.4923,0,no
60154af277ec314fd8fe1449,1,familiar,p,0.7324,0,no
60154af277ec314fd8fe1449,1,novel,p,0.8084,1,no
60154af277ec314fd8fe1449,1,familiar,q,0.7167,1,no
60154af277ec314fd8fe1449,1,familiar,p,0.765,0,no
60154af277ec314fd8fe1449,1,novel,p,0.9486,1,no
60154af277ec314fd8fe1449,1,familiar,q,0.8215,1,no
60154af277ec314fd8fe1449,1,novel,p,0.5405,1,no
60154af277ec314fd8fe1449,1,novel,p,0.727,1,no
60154af277ec314fd8fe1449,1,familiar,p,0.4999,0,no
60154af277ec314fd8fe1449,1,novel,p,0.5367,1,no
60154af277ec314fd8fe1449,1,novel,p,0.5727,1,no
60154af277ec314fd8fe1449,1,novel,q,0.6108,0,no
60154af277ec314fd8fe1449,1,novel,p,0.5042,1,no
60154af277ec314fd8fe1449,1,novel,p,0.9248,1,no
60154af277ec314fd8fe1449,1,novel,p,0.6032,1,no
60154af277ec314fd8fe1449,1,familiar,p,0.62,0,no
60154af277ec314fd8fe1449,1,familiar,p,0.6322,0,no
60154af277ec314fd8fe1449,1,familiar,p,0.6773,0,no
60154af277ec314fd8fe1449,1,novel,p,0.7083,1,no
60154af277ec314fd8fe1449,1,novel,p,0.5962,1,no
60154af277ec314fd8fe1449,2,novel,p,0.789,1,no
60154af277ec314fd8fe1449,2,novel,p,0.6117,1,no
60154af277ec314fd8fe1449,2,novel,q,0.7722,0,no
60154af277ec314fd8fe1449,2,familiar,q,0.5866,1,no
60154af277ec314fd8fe1449,2,novel,q,0.5731,0,no
60154af277ec314fd8fe1449,2,familiar,q,0.8048,1,no
60154af277ec314fd8fe1449,2,novel,p,0.5959,1,no
60154af277ec314fd8fe1449,2,familiar,p,0.4891,0,no
60154af277ec314fd8fe1449,2,novel,p,0.5291,1,no
60154af277ec314fd8fe1449,2,familiar,p,0.6576,0,no
60154af277ec314fd8fe1449,2,novel,p,0.6626,1,no
60154af277ec314fd8fe1449,2,novel,q,0.7383,0,no
60154af277ec314fd8fe1449,2,novel,p,0.8555,1,no
60154af277ec314fd8fe1449,2,familiar,q,0.6075,1,no
60154af277ec314fd8fe1449,2,novel,p,0.5768,1,no
60154af277ec314fd8fe1449,2,novel,p,0.9156,1,no
60154af277ec314fd8fe1449,2,novel,p,0.6635,1,no
60154af277ec314fd8fe1449,2,novel,p,0.778,1,no
60154af277ec314fd8fe1449,2,familiar,q,0.8766,1,no
60154af277ec314fd8fe1449,2,novel,p,0.8609,1,no
60154af277ec314fd8fe1449,2,novel,q,0.7671,0,no
60154af277ec314fd8fe1449,2,novel,p,0.497,1,no
60154af277ec314fd8fe1449,2,familiar,p,0.4841,0,no
60154af277ec314fd8fe1449,2,familiar,p,0.5888,0,no
60154af277ec314fd8fe1449,2,novel,p,0.543,1,no
60154af277ec314fd8fe1449,2,familiar,p,0.423,0,no
60154af277ec314fd8fe1449,2,familiar,q,0.6578,1,no
60154af277ec314fd8fe1449,2,novel,p,0.573,1,no
60154af277ec314fd8fe1449,2,familiar,q,0.7551,1,no
60154af277ec314fd8fe1449,2,novel,p,0.8262,1,no
60154af277ec314fd8fe1449,2,familiar,q,0.6476,1,no
60154af277ec314fd8fe1449,2,novel,p,0.7888,1,no
60154af277ec314fd8fe1449,2,novel,p,0.4422,1,no
60154af277ec314fd8fe1449,2,familiar,p,0.4469,0,no
60154af277ec314fd8fe1449,2,familiar,p,0.4884,0,no
60154af277ec314fd8fe1449,2,familiar,q,0.7402,1,no
60154af277ec314fd8fe1449,2,familiar,q,0.4252,1,no
60154af277ec314fd8fe1449,2,novel,p,0.5479,1,no
60154af277ec314fd8fe1449,2,familiar,p,0.5605,0,no
60154af277ec314fd8fe1449,2,novel,p,0.5369,1,no
60154af277ec314fd8fe1449,2,familiar,p,0.7247,0,no
60154af277ec314fd8fe1449,2,novel,p,0.6564,1,no
60154af277ec314fd8fe1449,2,novel,p,0.5718,1,no
60154af277ec314fd8fe1449,2,familiar,q,0.9702,1,no
60154af277ec314fd8fe1449,2,novel,p,0.9585,1,no
60154af277ec314fd8fe1449,2,familiar,q,0.8234,1,no
60154af277ec314fd8fe1449,2,familiar,p,0.8645,0,no
60154af277ec314fd8fe1449,2,novel,p,0.704,1,no
60154af277ec314fd8fe1449,2,familiar,q,0.6242,1,no
60154af277ec314fd8fe1449,2,familiar,q,0.7893,1,no
60154af277ec314fd8fe1449,2,novel,p,0.4873,1,no
60154af277ec314fd8fe1449,2,novel,p,0.7722,1,no
60154af277ec314fd8fe1449,2,familiar,p,0.6852,0,no
60154af277ec314fd8fe1449,2,familiar,q,0.743,1,no
60154af277ec314fd8fe1449,2,familiar,q,0.6454,1,no
60154af277ec314fd8fe1449,2,familiar,p,0.6864,0,no
60154af277ec314fd8fe1449,2,familiar,q,0.7628,1,no
60154af277ec314fd8fe1449,2,familiar,q,0.7138,1,no
60154af277ec314fd8fe1449,2,familiar,p,0.6711,0,no
60154af277ec314fd8fe1449,2,novel,p,0.649,1,no
60154af277ec314fd8fe1449,3,familiar,q,0.6662,1,no
60154af277ec314fd8fe1449,3,familiar,p,0.6333,0,no
60154af277ec314fd8fe1449,3,familiar,q,0.7496,1,no
60154af277ec314fd8fe1449,3,familiar,p,0.7955,0,no
60154af277ec314fd8fe1449,3,novel,p,0.7064,1,no
60154af277ec314fd8fe1449,3,novel,q,0.6465,0,no
60154af277ec314fd8fe1449,3,novel,p,0.5433,1,no
60154af277ec314fd8fe1449,3,novel,p,0.3902,1,no
60154af277ec314fd8fe1449,3,familiar,q,0.6903,1,no
60154af277ec314fd8fe1449,3,novel,p,0.512,1,no
60154af277ec314fd8fe1449,3,novel,p,0.6586,1,no
60154af277ec314fd8fe1449,3,novel,p,0.5498,1,no
60154af277ec314fd8fe1449,3,familiar,p,0.689,0,no
60154af277ec314fd8fe1449,3,novel,p,0.5485,1,no
60154af277ec314fd8fe1449,3,familiar,q,0.6234,1,no
60154af277ec314fd8fe1449,3,familiar,q,0.6639,1,no
60154af277ec314fd8fe1449,3,familiar,q,0.7263,1,no
60154af277ec314fd8fe1449,3,familiar,p,0.5301,0,no
60154af277ec314fd8fe1449,3,novel,p,0.7661,1,no
60154af277ec314fd8fe1449,3,familiar,p,0.5319,0,no
60154af277ec314fd8fe1449,3,familiar,p,0.4709,0,no
60154af277ec314fd8fe1449,3,novel,p,0.6281,1,no
60154af277ec314fd8fe1449,3,familiar,p,0.7393,0,no
60154af277ec314fd8fe1449,3,familiar,q,0.7037,1,no
60154af277ec314fd8fe1449,3,novel,p,0.5394,1,no
60154af277ec314fd8fe1449,3,novel,p,0.5861,1,no
60154af277ec314fd8fe1449,3,novel,p,0.7825,1,no
60154af277ec314fd8fe1449,3,novel,p,0.868,1,no
60154af277ec314fd8fe1449,3,familiar,p,0.5096,0,no
60154af277ec314fd8fe1449,3,novel,p,0.5262,1,no
60154af277ec314fd8fe1449,3,familiar,p,0.5798,0,no
60154af277ec314fd8fe1449,3,novel,p,0.6608,1,no
60154af277ec314fd8fe1449,3,novel,p,0.555,1,no
60154af277ec314fd8fe1449,3,familiar,q,0.6323,1,no
60154af277ec314fd8fe1449,3,novel,p,0.5672,1,no
60154af277ec314fd8fe1449,3,familiar,p,0.5471,0,no
60154af277ec314fd8fe1449,3,familiar,q,0.5975,1,no
60154af277ec314fd8fe1449,3,novel,p,0.6613,1,no
60154af277ec314fd8fe1449,3,familiar,q,0.5266,1,no
60154af277ec314fd8fe1449,3,familiar,p,0.5517,0,no
60154af277ec314fd8fe1449,3,familiar,p,0.606,0,no
60154af277ec314fd8fe1449,3,familiar,p,0.5978,0,no
60154af277ec314fd8fe1449,3,novel,p,0.6644,1,no
60154af277ec314fd8fe1449,3,novel,p,0.4013,1,no
60154af277ec314fd8fe1449,3,novel,p,0.47,1,no
60154af277ec314fd8fe1449,3,novel,p,0.5337,1,no
60154af277ec314fd8fe1449,3,novel,p,0.6585,1,no
60154af277ec314fd8fe1449,3,familiar,p,0.5496,0,no
60154af277ec314fd8fe1449,3,novel,p,1.0546,1,no
60154af277ec314fd8fe1449,3,familiar,p,0.5445,0,no
60154af277ec314fd8fe1449,3,novel,p,0.5397,1,no
60154af277ec314fd8fe1449,3,novel,p,0.5771,1,no
60154af277ec314fd8fe1449,3,familiar,p,0.5719,0,no
60154af277ec314fd8fe1449,3,novel,p,0.7103,1,no
60154af277ec314fd8fe1449,3,familiar,p,0.7057,0,no
60154af277ec314fd8fe1449,3,novel,p,0.6553,1,no
60154af277ec314fd8fe1449,3,novel,q,0.6247,0,no
60154af277ec314fd8fe1449,3,familiar,p,0.6716,0,no
60154af277ec314fd8fe1449,3,familiar,p,0.5894,0,no
62aa591a476ebabe28612a92,1,novel,p,0.6582,1,no
62aa591a476ebabe28612a92,1,familiar,q,0.6868,1,no
62aa591a476ebabe28612a92,1,novel,p,0.5985,1,no
62aa591a476ebabe28612a92,1,novel,p,0.5562,1,no
62aa591a476ebabe28612a92,1,novel,p,0.56,1,no
62aa591a476ebabe28612a92,1,familiar,q,0.6114,1,no
62aa591a476ebabe28612a92,1,familiar,p,0.5972,0,no
62aa591a476ebabe28612a92,1,novel,p,0.6158,1,no
62aa591a476ebabe28612a92,1,familiar,q,0.5081,1,no
62aa591a476ebabe28612a92,1,novel,p,0.5873,1,no
62aa591a476ebabe28612a92,1,novel,p,0.6294,1,no
62aa591a476ebabe28612a92,1,familiar,q,0.6186,1,no
62aa591a476ebabe28612a92,1,novel,p,0.7316,1,no
62aa591a476ebabe28612a92,1,novel,p,0.9482,1,no
62aa591a476ebabe28612a92,1,novel,p,0.7773,1,no
62aa591a476ebabe28612a92,1,familiar,q,0.9368,1,no
62aa591a476ebabe28612a92,1,novel,p,0.6488,1,no
62aa591a476ebabe28612a92,1,novel,p,0.724,1,no
62aa591a476ebabe28612a92,1,familiar,q,0.7418,1,no
62aa591a476ebabe28612a92,1,novel,p,0.6807,1,no
62aa591a476ebabe28612a92,1,familiar,q,0.8065,1,no
62aa591a476ebabe28612a92,1,novel,p,0.8174,1,no
62aa591a476ebabe28612a92,1,familiar,q,0.7527,1,no
62aa591a476ebabe28612a92,1,familiar,q,1.021,1,no
62aa591a476ebabe28612a92,1,novel,p,0.703,1,no
62aa591a476ebabe28612a92,1,novel,p,0.6241,1,no
62aa591a476ebabe28612a92,1,novel,p,0.9634,1,no
62aa591a476ebabe28612a92,1,novel,p,0.6859,1,no
62aa591a476ebabe28612a92,1,familiar,p,0.8687,0,no
62aa591a476ebabe28612a92,1,familiar,q,0.6711,1,no
62aa591a476ebabe28612a92,1,novel,p,0.5959,1,no
62aa591a476ebabe28612a92,1,familiar,q,0.7152,1,no
62aa591a476ebabe28612a92,1,novel,p,0.9888,1,no
62aa591a476ebabe28612a92,1,familiar,p,0.687,0,no
62aa591a476ebabe28612a92,1,familiar,q,0.6349,1,no
62aa591a476ebabe28612a92,1,familiar,q,0.6374,1,no
62aa591a476ebabe28612a92,1,familiar,q,0.5312,1,no
62aa591a476ebabe28612a92,1,familiar,q,0.5194,1,no
62aa591a476ebabe28612a92,1,familiar,p,0.7442,0,no
62aa591a476ebabe28612a92,1,familiar,p,0.6642,0,no
62aa591a476ebabe28612a92,1,novel,q,0.9052,0,no
62aa591a476ebabe28612a92,1,familiar,q,0.4908,1,no
62aa591a476ebabe28612a92,1,novel,p,0.9951,1,no
62aa591a476ebabe28612a92,1,novel,p,0.7522,1,no
62aa591a476ebabe28612a92,1,familiar,q,0.7996,1,no
62aa591a476ebabe28612a92,1,novel,p,0.72,1,no
62aa591a476ebabe28612a92,1,novel,p,0.5445,1,no
62aa591a476ebabe28612a92,1,familiar,q,0.7539,1,no
62aa591a476ebabe28612a92,1,familiar,q,0.586,1,no
62aa591a476ebabe28612a92,1,familiar,q,0.9036,1,no
62aa591a476ebabe28612a92,1,familiar,q,0.5711,1,no
62aa591a476ebabe28612a92,1,novel,p,0.8917,1,no
62aa591a476ebabe28612a92,1,novel,p,0.8922,1,no
62aa591a476ebabe28612a92,2,novel,p,0.6402,1,no
62aa591a476ebabe28612a92,2,familiar,p,0.5366,0,no
62aa591a476ebabe28612a92,2,familiar,q,0.5792,1,no
62aa591a476ebabe28612a92,2,familiar,q,0.6582,1,no
62aa591a476ebabe28612a92,2,familiar,p,0.5891,0,no
62aa591a476ebabe28612a92,2,familiar,q,0.8778,1,no
62aa591a476ebabe28612a92,2,familiar,q,0.4727,1,no
62aa591a476ebabe28612a92,2,novel,p,0.7976,1,no
62aa591a476ebabe28612a92,2,novel,p,0.8174,1,no
62aa591a476ebabe28612a92,2,novel,p,0.9663,1,no
62aa591a476ebabe28612a92,2,familiar,q,0.5319,1,no
62aa591a476ebabe28612a92,2,novel,p,0.6004,1,no
62aa591a476ebabe28612a92,2,novel,p,0.7343,1,no
62aa591a476ebabe28612a92,2,novel,p,1.0273,1,no
62aa591a476ebabe28612a92,2,familiar,q,0.582,1,no
62aa591a476ebabe28612a92,2,familiar,p,0.5715,0,no
62aa591a476ebabe28612a92,2,novel,p,0.5665,1,no
62aa591a476ebabe28612a92,2,familiar,q,0.7421,1,no
62aa591a476ebabe28612a92,2,familiar,q,0.9124,1,no
62aa591a476ebabe28612a92,2,familiar,q,0.5216,1,no
62aa591a476ebabe28612a92,2,familiar,q,0.8528,1,no
62aa591a476ebabe28612a92,2,novel,p,0.5734,1,no
62aa591a476ebabe28612a92,2,novel,p,0.5608,1,no
62aa591a476ebabe28612a92,2,novel,p,0.6051,1,no
62aa591a476ebabe28612a92,2,familiar,q,0.4905,1,no
62aa591a476ebabe28612a92,2,familiar,p,0.6772,0,no
62aa591a476ebabe28612a92,2,novel,q,0.6489,0,no
62aa591a476ebabe28612a92,2,novel,p,0.6591,1,no
62aa591a476ebabe28612a92,2,familiar,q,0.8051,1,no
62aa591a476ebabe28612a92,2,novel,p,0.5763,1,no
62aa591a476ebabe28612a92,2,novel,p,0.6375,1,no
62aa591a476ebabe28612a92,2,novel,p,0.6732,1,no
62aa591a476ebabe28612a92,2,novel,p,0.5941,1,no
62aa591a476ebabe28612a92,2,novel,p,0.5255,1,no
62aa591a476ebabe28612a92,2,familiar,q,0.8194,1,no
62aa591a476ebabe28612a92,2,novel,q,0.5265,0,no
62aa591a476ebabe28612a92,2,novel,p,0.7683,1,no
62aa591a476ebabe28612a92,2,familiar,q,0.6281,1,no
62aa591a476ebabe28612a92,2,novel,p,0.775,1,no
62aa591a476ebabe28612a92,2,novel,p,0.9795,1,no
62aa591a476ebabe28612a92,2,familiar,p,0.8696,0,no
62aa591a476ebabe28612a92,2,familiar,q,0.5612,1,no
62aa591a476ebabe28612a92,2,familiar,q,0.8927,1,no
62aa591a476ebabe28612a92,2,novel,p,0.717,1,no
62aa591a476ebabe28612a92,2,novel,p,0.6782,1,no
62aa591a476ebabe28612a92,2,familiar,q,0.9112,1,no
62aa591a476ebabe28612a92,2,familiar,q,0.6391,1,no
62aa591a476ebabe28612a92,2,familiar,q,0.5445,1,no
62aa591a476ebabe28612a92,2,familiar,q,0.5637,1,no
62aa591a476ebabe28612a92,2,familiar,q,0.5711,1,no
62aa591a476ebabe28612a92,2,novel,p,0.5678,1,no
62aa591a476ebabe28612a92,2,novel,q,0.5648,0,no
62aa591a476ebabe28612a92,2,novel,p,0.851,1,no
62aa591a476ebabe28612a92,2,novel,p,0.7832,1,no
62aa591a476ebabe28612a92,2,familiar,q,0.8137,1,no
62aa591a476ebabe28612a92,2,familiar,q,1.0368,1,no
62aa591a476ebabe28612a92,2,familiar,q,0.5396,1,no
62aa591a476ebabe28612a92,2,familiar,p,0.6232,0,no
62aa591a476ebabe28612a92,3,novel,p,0.5619,1,no
62aa591a476ebabe28612a92,3,novel,p,0.6292,1,no
62aa591a476ebabe28612a92,3,familiar,p,0.6699,0,no
62aa591a476ebabe28612a92,3,familiar,q,0.5802,1,no
62aa591a476ebabe28612a92,3,familiar,q,0.493,1,no
62aa591a476ebabe28612a92,3,familiar,p,0.6219,0,no
62aa591a476ebabe28612a92,3,novel,p,0.7361,1,no
62aa591a476ebabe28612a92,3,familiar,q,0.5134,1,no
62aa591a476ebabe28612a92,3,novel,p,0.5231,1,no
62aa591a476ebabe28612a92,3,familiar,q,0.549,1,no
62aa591a476ebabe28612a92,3,familiar,q,0.7879,1,no
62aa591a476ebabe28612a92,3,familiar,q,0.501,1,no
62aa591a476ebabe28612a92,3,familiar,p,0.6523,0,no
62aa591a476ebabe28612a92,3,familiar,q,0.8726,1,no
62aa591a476ebabe28612a92,3,familiar,q,0.5795,1,no
62aa591a476ebabe28612a92,3,novel,p,0.9061,1,no
62aa591a476ebabe28612a92,3,novel,p,0.7368,1,no
62aa591a476ebabe28612a92,3,novel,p,0.7754,1,no
62aa591a476ebabe28612a92,3,familiar,q,0.8021,1,no
62aa591a476ebabe28612a92,3,novel,p,0.5159,1,no
62aa591a476ebabe28612a92,3,novel,p,0.756,1,no
62aa591a476ebabe28612a92,3,novel,p,0.5854,1,no
62aa591a476ebabe28612a92,3,familiar,p,0.5698,0,no
62aa591a476ebabe28612a92,3,novel,p,0.7082,1,no
62aa591a476ebabe28612a92,3,novel,p,0.7924,1,no
62aa591a476ebabe28612a92,3,novel,p,0.6304,1,no
62aa591a476ebabe28612a92,3,familiar,q,0.9534,1,no
62aa591a476ebabe28612a92,3,novel,p,0.6142,1,no
62aa591a476ebabe28612a92,3,familiar,p,0.6636,0,no
62aa591a476ebabe28612a92,3,familiar,q,0.821,1,no
62aa591a476ebabe28612a92,3,novel,p,0.7574,1,no
62aa591a476ebabe28612a92,3,familiar,q,0.5127,1,no
62aa591a476ebabe28612a92,3,familiar,q,0.5836,1,no
62aa591a476ebabe28612a92,3,novel,p,0.6969,1,no
62aa591a476ebabe28612a92,3,familiar,q,0.6645,1,no
62aa591a476ebabe28612a92,3,familiar,q,0.5522,1,no
62aa591a476ebabe28612a92,3,novel,p,0.6708,1,no
62aa591a476ebabe28612a92,3,novel,p,0.9291,1,no
62aa591a476ebabe28612a92,3,novel,p,0.6811,1,no
62aa591a476ebabe28612a92,3,novel,p,0.9331,1,no
62aa591a476ebabe28612a92,3,novel,p,0.6478,1,no
62aa591a476ebabe28612a92,3,novel,p,0.9022,1,no
62aa591a476ebabe28612a92,3,familiar,q,0.6014,1,no
62aa591a476ebabe28612a92,3,novel,p,0.6184,1,no
62aa591a476ebabe28612a92,3,novel,p,0.5541,1,no
62aa591a476ebabe28612a92,3,novel,p,0.5696,1,no
62aa591a476ebabe28612a92,3,novel,p,0.4668,1,no
62aa591a476ebabe28612a92,3,familiar,q,0.8558,1,no
62aa591a476ebabe28612a92,3,familiar,p,0.7938,0,no
62aa591a476ebabe28612a92,3,novel,p,0.9106,1,no
62aa591a476ebabe28612a92,3,familiar,p,0.3392,0,no
62aa591a476ebabe28612a92,3,familiar,q,0.6949,1,no
62aa591a476ebabe28612a92,3,familiar,q,0.8078,1,no
62aa591a476ebabe28612a92,3,novel,q,0.737,0,no
62aa591a476ebabe28612a92,3,familiar,p,0.8798,0,no
63d13edbfc31f4ecf0122017,1,familiar,q,0.596,1,no
63d13edbfc31f4ecf0122017,1,novel,p,0.6997,1,no
63d13edbfc31f4ecf0122017,1,familiar,q,0.6391,1,no
63d13edbfc31f4ecf0122017,1,familiar,p,0.5502,0,no
63d13edbfc31f4ecf0122017,1,familiar,q,0.6727,1,no
63d13edbfc31f4ecf0122017,1,novel,p,0.6391,1,no
63d13edbfc31f4ecf0122017,1,familiar,q,0.7118,1,no
63d13edbfc31f4ecf0122017,1,novel,p,0.6392,1,no
63d13edbfc31f4ecf0122017,1,novel,p,0.5953,1,no
63d13edbfc31f4ecf0122017,1,novel,p,0.596,1,no
63d13edbfc31f4ecf0122017,1,familiar,q,0.5128,1,no
63d13edbfc31f4ecf0122017,1,familiar,q,0.5975,1,no
63d13edbfc31f4ecf0122017,1,familiar,q,0.7418,1,no
63d13edbfc31f4ecf0122017,1,novel,p,0.6823,1,no
63d13edbfc31f4ecf0122017,1,novel,p,0.6945,1,no
63d13edbfc31f4ecf0122017,1,novel,p,0.5821,1,no
63d13edbfc31f4ecf0122017,1,novel,p,0.6487,1,no
63d13edbfc31f4ecf0122017,1,familiar,p,0.8218,0,no
63d13edbfc31f4ecf0122017,1,novel,p,0.7775,1,no
63d13edbfc31f4ecf0122017,1,novel,p,0.8184,1,no
63d13edbfc31f4ecf0122017,1,familiar,q,0.6429,1,no
63d13edbfc31f4ecf0122017,1,familiar,q,0.8087,1,no
63d13edbfc31f4ecf0122017,1,familiar,q,0.8665,1,no
63d13edbfc31f4ecf0122017,1,novel,p,0.5837,1,no
63d13edbfc31f4ecf0122017,1,novel,p,0.6644,1,no
63d13edbfc31f4ecf0122017,1,novel,p,0.6103,1,no
63d13edbfc31f4ecf0122017,1,familiar,q,0.6222,1,no
63d13edbfc31f4ecf0122017,1,novel,p,0.5705,1,no
63d13edbfc31f4ecf0122017,1,familiar,q,0.6764,1,no
63d13edbfc31f4ecf0122017,1,novel,p,0.5693,1,no
63d13edbfc31f4ecf0122017,1,familiar,q,0.6322,1,no
63d13edbfc31f4ecf0122017,1,familiar,q,0.5775,1,no
63d13edbfc31f4ecf0122017,1,familiar,q,0.6767,1,no
63d13edbfc31f4ecf0122017,1,familiar,p,0.6802,0,no
63d13edbfc31f4ecf0122017,1,familiar,q,0.6893,1,no
63d13edbfc31f4ecf0122017,1,familiar,q,0.7085,1,no
63d13edbfc31f4ecf0122017,1,familiar,q,0.791,1,no
63d13edbfc31f4ecf0122017,1,familiar,q,0.8499,1,no
63d13edbfc31f4ecf0122017,1,novel,p,0.6424,1,no
63d13edbfc31f4ecf0122017,1,familiar,q,0.7028,1,no
63d13edbfc31f4ecf0122017,1,novel,p,0.7394,1,no
63d13edbfc31f4ecf0122017,1,novel,p,0.6337,1,no
63d13edbfc31f4ecf0122017,1,familiar,q,0.6077,1,no
63d13edbfc31f4ecf0122017,1,novel,p,0.6204,1,no
63d13edbfc31f4ecf0122017,1,familiar,q,0.6448,1,no
63d13edbfc31f4ecf0122017,1,familiar,p,0.816,0,no
63d13edbfc31f4ecf0122017,1,novel,p,0.7625,1,no
63d13edbfc31f4ecf0122017,1,novel,p,0.845,1,no
63d13edbfc31f4ecf0122017,1,novel,p,0.6424,1,no
63d13edbfc31f4ecf0122017,1,familiar,q,0.768,1,no
63d13edbfc31f4ecf0122017,1,familiar,q,0.7877,1,no
63d13edbfc31f4ecf0122017,1,novel,p,0.6216,1,no
63d13edbfc31f4ecf0122017,1,novel,p,0.7297,1,no
63d13edbfc31f4ecf0122017,1,novel,p,0.9733,1,no
63d13edbfc31f4ecf0122017,1,familiar,q,0.7095,1,no
63d13edbfc31f4ecf0122017,1,novel,p,0.763,1,no
63d13edbfc31f4ecf0122017,1,novel,p,0.8173,1,no
63d13edbfc31f4ecf0122017,1,novel,p,0.6543,1,no
63d13edbfc31f4ecf0122017,1,novel,p,0.5573,1,no
63d13edbfc31f4ecf0122017,2,familiar,p,0.697,0,no
63d13edbfc31f4ecf0122017,2,familiar,q,0.4964,1,no
63d13edbfc31f4ecf0122017,2,familiar,q,0.605,1,no
63d13edbfc31f4ecf0122017,2,novel,p,0.562,1,no
63d13edbfc31f4ecf0122017,2,novel,q,0.4892,0,no
63d13edbfc31f4ecf0122017,2,novel,p,0.7165,1,no
63d13edbfc31f4ecf0122017,2,novel,p,0.5654,1,no
63d13edbfc31f4ecf0122017,2,novel,p,0.7278,1,no
63d13edbfc31f4ecf0122017,2,novel,p,0.7224,1,no
63d13edbfc31f4ecf0122017,2,familiar,q,0.551,1,no
63d13edbfc31f4ecf0122017,2,familiar,q,0.7592,1,no
63d13edbfc31f4ecf0122017,2,novel,p,0.7943,1,no
63d13edbfc31f4ecf0122017,2,novel,p,0.6173,1,no
63d13edbfc31f4ecf0122017,2,familiar,q,0.6776,1,no
63d13edbfc31f4ecf0122017,2,familiar,q,0.5036,1,no
63d13edbfc31f4ecf0122017,2,novel,p,0.6425,1,no
63d13edbfc31f4ecf0122017,2,familiar,q,0.5992,1,no
63d13edbfc31f4ecf0122017,2,novel,p,0.5893,1,no
63d13edbfc31f4ecf0122017,2,familiar,p,0.835,0,no
63d13edbfc31f4ecf0122017,2,familiar,q,0.5466,1,no
63d13edbfc31f4ecf0122017,2,familiar,q,0.5646,1,no
63d13edbfc31f4ecf0122017,2,novel,p,0.6883,1,no
63d13edbfc31f4ecf0122017,2,novel,p,0.8273,1,no
63d13edbfc31f4ecf0122017,2,familiar,q,0.6148,1,no
63d13edbfc31f4ecf0122017,2,novel,p,0.7458,1,no
63d13edbfc31f4ecf0122017,2,familiar,q,0.9483,1,no
