pid,block,trial,keypress,rt,ori,stim,fam,cond,missed_trial,acc
3,3,18,q,0.5488093329986441,2,45,1,Famous,no,1
3,3,19,q,0.6997099169966532,3,3,1,Famous,no,1
3,3,20,p,0.6881175410017022,3,128,0,New,no,1
3,3,21,p,0.5540085000029649,1,26,0,New,no,1
3,3,22,q,0.7060917920025531,1,39,1,Famous,no,1
3,3,23,q,0.7774699169967789,1,50,1,Famous,no,1
3,3,24,p,0.7026356250062236,3,62,0,New,no,1
3,3,25,p,0.6077644580000197,3,20,0,New,no,1
3,3,26,p,0.6356113750007353,3,66,0,New,no,1
3,3,27,p,0.6838252500019735,3,22,0,New,no,1
3,3,28,p,0.7350092499982566,2,61,0,New,no,1
3,3,29,p,0.848708165998687,2,136,0,New,no,1
3,3,30,p,0.6452219170023454,2,60,0,New,no,1
3,3,31,q,0.7789476250036387,2,56,1,Famous,no,1
3,3,32,p,0.577651124993281,2,47,0,New,no,1
3,3,33,q,0.7101142500032438,2,28,1,Famous,no,1
3,3,34,p,0.6390242499983287,2,101,0,New,no,1
3,3,35,p,0.7692247500017402,3,146,0,New,no,1
3,3,36,p,0.5351763750004466,3,80,0,New,no,1
3,3,37,q,0.6979297500001849,3,34,1,Famous,no,1
3,3,39,q,0.8457710000002407,1,25,1,Famous,no,1
3,3,40,q,0.6228848750033649,3,51,1,Famous,no,1
3,3,42,q,0.7019003329987754,1,5,1,Famous,no,1
3,3,43,q,0.6995695830046316,1,46,1,Famous,no,1
3,3,44,q,0.5491454589937348,1,31,1,Famous,no,1
3,3,45,q,0.6299288339941995,3,24,1,Famous,no,1
3,3,46,q,0.7035885419973056,1,33,1,Famous,no,1
3,3,47,p,0.7996160420007072,2,45,0,New,no,1
3,3,48,p,0.7657085000028019,1,143,0,New,no,1
3,3,50,p,0.6877297500032,1,125,0,New,no,1
3,3,51,p,0.6846402500013937,1,117,0,New,no,1
3,3,52,q,0.6992335420000018,3,52,1,Famous,no,1
3,3,53,p,0.7610569999960717,2,134,0,New,no,1
3,3,54,q,0.616352042001381,3,27,1,Famous,no,1
3,3,55,p,0.7062225839981693,1,14,1,Famous,no,0
3,3,56,q,0.62588041699928,3,32,1,Famous,no,1
3,3,57,q,0.7776204170004348,1,23,1,Famous,no,1
3,3,58,q,0.7760142909974093,2,48,1,Famous,no,1
3,3,60,q,0.8690153749994352,1,17,1,Famous,no,1
